cat_id ra dec V_Swope_flux V_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
0.0 88.201913 15.981441 92705.384 280.31347169392 14.8249 0.0027 14.1407 0.0021 13.838 0.0042
0.0 88.229492 15.981648 31010.219 184.88114701666 16.0816 0.0018 15.2704 0.0025 14.875 0.0035
0.0 88.068488 15.981094 11163.575 158.3611642039 17.0514 0.0049 16.4922 0.0044 16.2458 0.0005
0.0 88.173545 15.982086 18514.455 154.51205556694 16.4469 0.0025 15.9916 0.0029 15.7978 0.0015
0.0 88.155509 15.983385 19373.79 185.71828415366 16.4064 0.008 15.933 0.0069 15.6926 0.0076
0.0 88.037184 15.985099 50548.44 218.65938954871 15.5261 0.0035 14.7091 0.0007 14.3272 0.0037
0.0 88.081335 15.984224 20426.629 156.98064129555 16.3438 0.0035 15.8629 0.0028 15.6458 0.0007
0.0 88.182443 15.989507 36855.326 165.32149080973 15.689 0.0016 15.2584 0.0021 15.0711 0.0038
1.0 322.979735 0.125341 30519.081 416.63491470416 17.0554 0.0066 15.7913 0.0027 14.2123 0.0016
1.0 323.035685 0.135386 283598.016 2277.5195025084 14.431 0.0024 13.8248 0.0038 13.572 0.0021
1.0 322.991727 0.137287 25900.155 393.19638197242 16.9789 0.0032 16.4173 0.0027 16.1953 0.0013
1.0 322.957165 0.139798 38609.147 488.92652033434 16.5575 0.0039 16.0021 0.0035 15.7804 0.0025
1.0 323.011312 0.151367 37421.228 467.83795814888 16.5426 0.0035 16.1354 0.0032 15.994 0.0021
1.0 322.938168 0.158057 207584.003 1927.8950784648 14.6632 0.0038 14.2717 0.0028 14.1168 0.0027
1.0 322.976142 0.162194 160244.607 1376.345343635 15.0327 0.0022 14.4932 0.0008 14.3042 0.003
1.0 323.122894 0.162701 21391.646 350.75406122233 17.1627 0.0046 16.7928 0.0035 16.6436 0.0021
1.0 323.025463 0.165398 28009.605 336.37636948276 17.1037 0.0019 16.1767 0.0074 15.8037 0.0025
1.0 322.969844 0.178468 99773.059 809.12331282903 15.4723 0.0017 15.1354 0.0028 15.0022 0.0014
1.0 322.997661 0.177857 43535.07 414.24453951196 16.5804 0.0031 15.7934 0.0041 15.4999 0.0022
1.0 322.939867 0.184837 22271.032 363.42935560539 17.0831 0.0068 16.685 0.0041 16.5356 0.0017
1.0 322.961589 0.187254 108104.679 870.49908676305 15.5169 0.0025 14.8998 0.001 14.622 0.0024
1.0 322.987929 0.19027 59706.303 477.4355053482 16.1037 0.0022 15.635 0.0014 15.4766 0.0014
1.0 323.013547 0.191139 31940.866 317.23909207534 16.901 0.0005 16.1735 0.0064 15.88 0.0023
1.0 322.980541 0.193594 23523.042 340.68666331072 17.1661 0.005 16.596 0.0032 16.3583 0.0024
1.0 322.954906 0.197539 20079.744 304.32429038984 17.5193 0.0036 16.4572 0.0035 16.0039 0.0018
1.0 323.036257 0.201082 81398.348 478.01657935058 15.7713 0.0037 15.3776 0.0037 15.2385 0.0018
1.0 323.133804 0.204621 92395.616 709.84715286957 15.6865 0.0027 15.0616 0.0064 14.8305 0.0014
1.0 323.159174 0.211335 57527.45 490.52229473195 16.1375 0.0048 15.6953 0.0031 15.5349 0.0017
1.0 322.966252 0.22382 76755.809 542.53535294846 16.1088 0.0022 14.96 0.0011 14.4228 0.0025
1.0 323.035712 0.224662 121462.509 645.20952658281 15.4173 0.0038 14.856 0.0032 14.6514 0.0035
1.0 323.093533 0.224742 34480.105 390.415264166 16.9365 0.0064 15.9566 0.0024 15.5545 0.0012
1.0 323.068011 0.227562 338687.153 1500.0008847079 14.2203 0.0012 13.8334 0.0021 13.6829 0.001
1.0 323.018297 0.236439 104115.607 369.32378323727 15.5185 0.0051 15.0389 0.0029 14.8515 0.0025
1.0 323.015205 0.2385 346969.613 415.91664497009 14.2601 0.0046 13.7695 0.0029 13.6055 0.0013
1.0 323.118541 0.237094 35056.863 322.14666782902 16.6852 0.0061 16.1679 0.0031 15.9708 0.0031
1.0 322.95261 0.240845 41431.91 325.96871799017 16.5281 0.0024 15.9643 0.0021 15.7421 0.0018
1.0 322.972184 0.241916 93524.231 354.66774464609 15.7128 0.0009 15.022 0.0044 14.7141 0.0012
1.0 323.101156 0.24911 31488.583 351.18881326918 16.9094 0.0028 16.2394 0.0044 15.9802 0.0023
1.0 323.139586 0.255416 55542.076 334.82819494593 16.3054 0.0035 15.4301 0.0045 15.0911 0.0016
1.0 323.039485 0.26231 40409.384 409.51307869436 16.6183 0.0035 16.056 0.0024 15.83 0.0017
1.0 323.077083 0.264299 39874.893 317.25726714314 16.8781 0.0055 15.6644 0.0046 14.908 0.0034
1.0 322.942853 0.268422 70239.673 1037.2119417357 15.9198 0.0025 15.4216 0.0011 15.2718 0.0026
1.0 323.05199 0.270762 227972.465 305.22827782004 14.6373 0.0064 14.3092 0.0009 14.2224 0.0039
1.0 323.058409 0.273907 124873.328 317.63615868194 15.3208 0.005 14.9233 0.0019 14.7917 0.0028
1.0 323.1398 0.279366 74774.178 394.59307353387 15.8401 0.0037 15.3504 0.0028 15.1868 0.0014
1.0 323.058232 0.283971 18439.736 329.42939747791 17.5203 0.0059 16.7955 0.0034 16.5231 0.002
1.0 323.043938 0.290943 221002.407 337.96766658533 14.7623 0.0062 14.2098 0.0013 14.0171 0.0053
1.0 322.930955 0.301549 46346.105 331.148406449 16.374 0.0025 15.8931 0.0016 15.6951 0.0023
1.0 323.104305 0.304299 31236.645 537.5673590698 16.7591 0.0067 16.3741 0.005 16.2429 0.0026
1.0 322.977215 0.307331 111261.846 348.0356510282 15.4048 0.0034 15.0085 0.001 14.8706 0.0025
1.0 322.963268 0.316296 23339.116 320.25806446237 17.0476 0.0049 16.6996 0.0048 16.5619 0.0029
1.0 323.108567 0.325368 78941.077 316.19753330153 15.941 0.0029 15.0883 0.0008 14.7741 0.0027
1.0 323.085492 0.332284 99923.522 1246.3400462433 15.5444 0.0038 15.0652 0.0025 14.8873 0.0015
1.0 323.145327 0.332319 114768.958 323.4274393458 15.3069 0.0015 14.9305 0.0022 14.8112 0.0008
1.0 322.986198 0.337906 21454.156 280.86639404553 17.2489 0.0038 16.6935 0.0041 16.4894 0.0045
1.0 322.961741 0.341796 22797.583 293.79937470707 17.2239 0.0034 16.4606 0.0036 16.1704 0.0025
1.0 323.073747 0.346482 44960.854 370.99963500959 16.3599 0.0037 16.0434 0.002 15.9382 0.0016
1.0 323.083908 0.347016 32966.747 324.48048903307 16.7397 0.0038 16.3036 0.003 16.1264 0.0028
1.0 323.049728 0.354247 34918.081 350.79397170527 16.8009 0.0071 16.0594 0.0041 15.7835 0.0018
1.0 323.079805 0.357834 41388.766 331.43280017863 16.5688 0.0022 15.9673 0.0021 15.7761 0.0018
1.0 323.10102 0.363715 205058.234 305.96650818622 14.8019 0.0016 14.3058 0.0049 14.1546 0.0022
2.0 88.024681 15.763898 129980.57 1.0 14.5678 0.0021 14.1353 0.0053 13.9005 0.0114
2.0 88.009501 15.762849 2202.184 1.0 19.1653 0.0116 18.1335 0.0047 17.6826 0.0048
2.0 88.17832 15.762969 1366.322 1.0 19.5923 0.0129 18.951 0.0093 18.6179 0.0156
2.0 88.058733 15.762979 1999.225 1.0 19.3759 0.0081 18.3733 0.0038 17.9284 0.0011
2.0 88.118558 15.764335 7451.076 1.0 17.7929 0.005 17.0215 0.0039 16.7025 0.0035
2.0 88.120078 15.76554 3275.566 1.0 18.5787 0.0057 17.983 0.0034 17.7312 0.0096
2.0 87.994744 15.764905 12006.68 1.0 17.113 0.0042 16.5821 0.0025 16.322 0.005
2.0 88.001183 15.764109 6690.131 1.0 17.8695 0.0036 17.0986 0.0023 16.7826 0.003
2.0 88.003057 15.76484 1129.403 1.0 19.8814 0.0204 19.1929 0.0099 18.876 0.0064
2.0 88.109269 15.763843 1503.508 1.0 19.7261 0.0328 18.831 0.0067 18.472 0.0121
2.0 88.048596 15.765419 9603.208 1.0 17.4434 0.0037 16.9178 0.0019 16.6887 0.0074
2.0 88.020058 15.764737 6320.618 1.0 17.8538 0.0042 17.3789 0.0036 17.1705 0.002
2.0 88.130116 15.765559 5488.992 1.0 18.0357 0.0147 17.5858 0.0033 17.3888 0.0044
2.0 88.077667 15.765315 2142.824 1.0 19.0842 0.0171 18.612 0.0058 18.3903 0.0002
2.0 88.078719 15.766927 6479.621 1.0 17.7805 0.004 17.4315 0.003 17.2686 0.0042
2.0 88.091211 15.766076 4295.781 1.0 18.2542 0.0018 17.8103 0.0022 17.5991 0.0125
2.0 88.013278 15.768411 32824.108 1.0 16.0361 0.0107 15.6473 0.0026 15.452 0.0032
2.0 88.197492 15.768288 23684.675 1.0 16.488 0.0023 15.9238 0.002 15.6765 0.0058
2.0 88.185737 15.767131 4455.841 1.0 18.2277 0.0125 17.8155 0.0028 17.6378 0.0067
2.0 88.099352 15.767458 3114.172 1.0 18.6985 0.0094 18.1096 0.0058 17.8499 0.0056
2.0 88.008364 15.76645 969.992 1.0 20.1861 0.0149 18.9573 0.0047 18.3542 0.0074
2.0 88.159359 15.767564 2793.625 1.0 18.7989 0.0088 18.2839 0.0061 18.0218 0.0034
2.0 88.168433 15.768899 11235.108 1.0 17.1993 0.0046 16.8608 0.002 16.7092 0.0057
2.0 88.105324 15.768026 2432.038 1.0 18.9768 0.0086 18.4042 0.0043 18.1478 0.0091
2.0 88.0475 15.767607 1795.51 1.0 19.2538 0.0131 18.6257 0.0038 18.3327 0.0046
2.0 88.120188 15.768329 1648.28 1.0 19.3565 0.0088 18.6834 0.0065 18.3532 0.0064
2.0 88.03685 15.774816 94043.55 1.0 14.871 0.0031 14.5241 0.0012 14.3915 0.0017
2.0 88.226817 15.768542 1112.48 1.0 19.9132 0.0112 19.2019 0.0074 18.8566 0.0071
2.0 88.234689 15.768716 1480.494 1.0 19.4403 0.0111 18.9898 0.0065 18.7925 0.0185
2.0 88.106976 15.770088 6020.682 1.0 18.0684 0.01 17.0977 0.0023 16.6674 0.0022
2.0 88.085927 15.76969 2049.347 1.0 19.1995 0.0111 18.4416 0.0063 18.113 0.0113
2.0 88.011021 15.770324 7736.345 1.0 17.6696 0.0099 17.0785 0.0021 16.8238 0.0028
2.0 88.068684 15.769491 1148.224 1.0 19.7537 0.0148 19.2555 0.0074 19.0187 0.0129
2.0 88.117448 15.769129 598.971 1.0 20.742 0.022 20.0048 0.0108 19.6867 0.0165
2.0 88.235625 15.771375 9915.685 1.0 17.4095 0.0027 16.922 0.002 16.7147 0.0036
2.0 88.049891 15.770593 2208.71 1.0 18.9657 0.0074 18.5035 0.006 18.3119 0.0109
2.0 88.149391 15.771473 13747.854 1.0 17.2667 0.0032 16.2843 0.0016 15.8571 0.0034
2.0 87.99461 15.770742 4476.39 1.0 18.1748 0.0045 17.7085 0.0048 17.4769 0.0062
2.0 88.224559 15.770733 2787.563 1.0 18.7619 0.0264 18.0577 0.0088 17.7552 0.0058
2.0 88.02278 15.770062 954.238 1.0 20.1251 0.0568 19.3946 0.0084 19.0358 0.0095
2.0 88.182681 15.77076 1227.585 1.0 19.8821 0.0311 18.9319 0.0071 18.5338 0.0044
2.0 88.081906 15.77128 1587.588 1.0 19.3426 0.0171 18.9105 0.0062 18.7204 0.0122
2.0 88.199494 15.770989 2066.7 1.0 19.1089 0.0139 18.615 0.0052 18.3877 0.0088
2.0 88.072901 15.773308 26513.624 1.0 16.4753 0.0122 15.5773 0.0016 15.2168 0.0032
2.0 88.168304 15.77274 14408.922 1.0 17.1064 0.0034 16.3151 0.0019 15.9671 0.004
2.0 88.054758 15.771209 838.792 1.0 20.242 0.0193 19.5247 0.0073 19.2631 0.0146
2.0 88.013789 15.771841 4035.415 1.0 18.4746 0.0067 17.6804 0.0023 17.3434 0.0016
2.0 88.008069 15.77283 12145.664 1.0 17.0899 0.0033 16.717 0.0011 16.5605 0.0025
2.0 88.11384 15.771733 905.774 1.0 20.3121 0.0257 19.2713 0.0067 18.8278 0.0069
2.0 88.117039 15.771786 716.24 1.0 20.508 0.0335 19.8174 0.014 19.5234 0.0062
2.0 88.051074 15.772729 2306.753 1.0 19.2887 0.0158 18.1332 0.0036 17.6023 0.0103
2.0 88.146127 15.773979 9673.151 1.0 17.3454 0.0077 16.9996 0.0023 16.8635 0.0046
2.0 88.203852 15.772826 2195.407 1.0 19.1077 0.0143 18.515 0.0063 18.2725 0.0065
2.0 88.232399 15.77275 1912.582 1.0 19.4525 0.0083 18.2077 0.0046 17.6038 0.005
2.0 88.125453 15.772374 767.955 1.0 20.2685 0.0204 19.5384 0.0092 19.2041 0.0089
2.0 87.993795 15.772892 1340.024 1.0 19.5024 0.0106 18.93 0.0139 18.6679 0.0033
2.0 88.08337 15.773095 1397.069 1.0 19.5476 0.0269 18.9153 0.0062 18.5857 0.003
2.0 88.206921 15.773695 3241.8 1.0 18.7079 0.0028 18.0484 0.0019 17.7713 0.0049
2.0 88.188046 15.773831 796.061 1.0 20.2309 0.0274 19.3829 0.0178 19.0378 0.0126
2.0 87.994287 15.775011 5310.177 1.0 17.9557 0.0038 17.5678 0.003 17.3937 0.0054
2.0 88.049041 15.776474 32258.061 1.0 16.1077 0.0051 15.6087 0.0015 15.3832 0.0018
2.0 88.170205 15.774721 1527.53 1.0 19.5069 0.0077 18.9417 0.0049 18.6686 0.0124
2.0 88.045752 15.776652 8755.672 1.0 17.4767 0.0037 17.0237 0.0024 16.8241 0.0021
2.0 88.216937 15.776716 15421.637 1.0 16.9176 0.005 16.4191 0.0033 16.2051 0.0095
2.0 88.007202 15.778964 48322.284 1.0 15.8921 0.0029 14.7852 0.0015 14.2829 0.0027
2.0 88.118412 15.774994 951.605 1.0 20.0882 0.0218 19.0581 0.0052 18.5821 0.0032
2.0 88.206199 15.776866 10834.038 1.0 17.4294 0.0005 16.5442 0.0024 16.1668 0.0121
2.0 88.167443 15.776429 2886.716 1.0 19.0036 0.0121 17.7501 0.0039 17.1036 0.0117
2.0 88.020113 15.778283 30836.422 1.0 16.0923 0.0036 15.7539 0.0019 15.6147 0.0016
2.0 88.227846 15.776893 4182.068 1.0 18.2998 0.0061 17.8665 0.0024 17.6737 0.0087
2.0 88.157524 15.777342 3193.632 1.0 18.7884 0.0147 17.8834 0.0032 17.4989 0.0073
2.0 88.142026 15.77768 2759.379 1.0 18.785 0.0165 18.2812 0.003 18.0407 0.005
2.0 88.054097 15.77836 3922.815 1.0 18.5185 0.0047 17.819 0.0029 17.5283 0.0027
2.0 88.241279 15.778381 6036.738 1.0 17.9646 0.0049 17.4613 0.0023 17.2372 0.0053
2.0 88.014122 15.777429 1039.706 1.0 19.8927 0.0214 19.0993 0.0106 18.741 0.0088
2.0 88.050982 15.777949 1727.642 1.0 19.435 0.0141 18.5356 0.0023 18.145 0.0077
2.0 88.056357 15.777932 915.137 1.0 20.2052 0.0123 19.2342 0.0107 18.8631 0.0179
2.0 88.102836 15.778108 1702.382 1.0 19.2946 0.0206 18.8055 0.007 18.5723 0.0154
2.0 88.012011 15.78014 9368.967 1.0 17.3971 0.003 16.986 0.0022 16.799 0.0034
2.0 88.150069 15.779031 2507.342 1.0 18.9368 0.0053 18.4157 0.0043 18.157 0.0073
2.0 88.203991 15.779939 1307.061 1.0 19.5327 0.0317 19.0893 0.0069 18.8876 0.0106
2.0 88.222264 15.783982 117903.213 1.0 14.918 0.0038 13.9306 0.0018 13.4761 0.0
2.0 88.000531 15.780947 5491.756 1.0 18.0158 0.0126 17.57 0.0064 17.3484 0.0074
2.0 88.233679 15.781216 4662.758 1.0 18.2262 0.0095 17.6836 0.003 17.4371 0.0
2.0 88.046005 15.780654 924.606 1.0 20.1947 0.0143 19.4899 0.0051 19.1642 0.0187
2.0 88.147682 15.782056 3974.166 1.0 18.5973 0.0058 17.6484 0.0037 17.1739 0.0039
2.0 88.068504 15.78424 74182.957 1.0 15.1689 0.001 14.7624 0.0021 14.5939 0.001
2.0 88.227705 15.781265 1325.195 1.0 19.5429 0.0177 18.9904 0.0043 18.7115 0.0127
2.0 88.20057 15.782004 4441.347 1.0 18.5981 0.0122 17.3045 0.0032 16.3642 0.0057
2.0 88.155092 15.782112 2082.191 1.0 19.2327 0.0169 18.4058 0.0064 18.0089 0.008
2.0 88.139736 15.781995 1058.493 1.0 19.8282 0.0185 19.3398 0.0063 19.1155 0.0104
2.0 88.178589 15.782026 851.511 1.0 20.5357 0.0134 19.4895 0.0068 19.0482 0.0159
2.0 88.012873 15.785824 100476.696 1.0 14.7874 0.0032 14.4557 0.0015 14.3424 0.0095
2.0 88.122666 15.784407 14839.978 1.0 16.9294 0.0077 16.4891 0.002 16.2713 0.0029
2.0 88.186527 15.783136 966.013 1.0 19.8976 0.0445 19.4165 0.0115 19.1635 0.0088
2.0 88.179709 15.785201 10091.73 1.0 17.4697 0.004 16.8088 0.0035 16.5239 0.0046
2.0 88.071558 15.785755 5835.338 1.0 17.9258 0.001 17.4418 0.0039 17.2103 0.0
2.0 87.993711 15.783657 1293.461 1.0 19.6419 0.0134 18.848 0.0058 18.4939 0.0136
2.0 88.1943 15.784298 1287.339 1.0 19.883 0.004 18.838 0.0055 18.3905 0.009
2.0 88.104758 15.785709 11103.588 1.0 17.4786 0.0059 16.4742 0.0014 16.0534 0.0028
2.0 88.017984 15.787105 55533.569 1.0 15.506 0.0018 14.9716 0.0015 14.7305 0.0022
2.0 88.162709 15.786577 15726.524 1.0 16.9191 0.0032 16.4155 0.0019 16.1857 0.0053
2.0 88.135222 15.78535 2332.883 1.0 19.0336 0.0081 18.4429 0.0039 18.0764 0.0067
2.0 88.065391 15.785051 2268.045 1.0 19.2024 0.0099 18.1518 0.0034 17.6619 0.0047
2.0 88.145284 15.786986 25682.042 1.0 16.3396 0.004 15.8888 0.0023 15.6872 0.0038
2.0 88.201601 15.785671 2588.186 1.0 18.969 0.0133 18.0546 0.0024 17.6831 0.0088
2.0 88.189362 15.784524 821.494 1.0 20.2107 0.0261 19.4324 0.0088 19.0693 0.0073
2.0 88.004262 15.786803 10458.434 1.0 17.2515 0.0028 16.8166 0.0021 16.6177 0.0021
2.0 88.12848 15.786662 5972.15 1.0 17.914 0.006 17.4344 0.0023 17.1976 0.0052
2.0 88.089576 15.786403 3433.819 1.0 18.6442 0.0047 17.9136 0.0035 17.6055 0.0026
2.0 88.11301 15.787603 14177.031 1.0 17.0033 0.0052 16.4944 0.0025 16.2668 0.0016
2.0 88.141178 15.79072 121961.396 1.0 14.6521 0.0022 14.2064 0.0042 14.0149 0.0036
2.0 88.192965 15.788417 21484.757 1.0 16.5619 0.0029 16.0599 0.0014 15.8507 0.0035
2.0 88.191131 15.787659 3748.887 1.0 18.6386 0.0051 17.7525 0.003 17.3978 0.0049
2.0 88.057757 15.787266 6177.135 1.0 17.9087 0.0028 17.3078 0.0029 17.0503 0.0076
2.0 88.165653 15.787232 1945.366 1.0 19.3074 0.0114 18.7197 0.0046 18.5248 0.0025
2.0 88.050583 15.786581 877.306 1.0 20.145 0.0136 19.4534 0.0115 19.1089 0.0115
2.0 88.004072 15.790429 85057.331 1.0 15.1348 0.0021 14.4303 0.002 14.1448 0.0012
2.0 88.133895 15.789437 9040.636 1.0 17.4756 0.0048 17.0082 0.0024 16.7999 0.0048
2.0 88.221208 15.789128 8723.503 1.0 17.5421 0.0043 17.0149 0.002 16.7762 0.0047
2.0 88.021129 15.789465 10022.517 1.0 17.4765 0.0086 16.6644 0.0047 16.3189 0.0038
2.0 88.080191 15.787779 1063.295 1.0 19.9661 0.0307 19.032 0.0054 18.6359 0.0084
2.0 88.196231 15.787875 1044.038 1.0 19.772 0.0237 19.129 0.0098 18.8712 0.0049
2.0 88.179779 15.787541 1009.445 1.0 20.0244 0.021 19.4373 0.0119 19.1827 0.0124
2.0 88.010055 15.788315 1394.017 1.0 19.6067 0.0133 18.6806 0.0091 18.272 0.0077
2.0 88.115587 15.788483 1296.009 1.0 19.5255 0.0285 18.8707 0.0211 18.4803 0.0
2.0 88.150018 15.789565 3099.765 1.0 18.7093 0.0053 18.0617 0.0039 17.7567 0.0032
2.0 88.147359 15.790328 4349.289 1.0 18.3126 0.0033 17.7284 0.0028 17.4558 0.0035
2.0 88.230106 15.790355 3368.252 1.0 18.5193 0.0073 18.107 0.0048 17.9385 0.0061
2.0 87.998275 15.789651 1071.61 1.0 19.8383 0.0196 19.1254 0.0062 18.7985 0.0116
2.0 88.174793 15.789611 717.584 1.0 20.7785 0.0465 19.4093 0.0106 18.4794 0.0073
2.0 88.096635 15.790315 1417.188 1.0 19.7107 0.01 18.6383 0.0048 18.1285 0.0033
2.0 88.123589 15.792305 19917.947 1.0 16.6419 0.0028 16.1354 0.0027 15.8895 0.0031
2.0 88.218731 15.793551 26462.92 1.0 16.3047 0.0023 15.904 0.0021 15.7331 0.0067
2.0 88.161612 15.792254 4243.098 1.0 18.3205 0.0081 17.7977 0.0037 17.5664 0.0053
2.0 88.019144 15.792513 4946.62 1.0 18.0656 0.0054 17.6235 0.0042 17.4134 0.0042
2.0 88.05955 15.792477 3478.985 1.0 18.8279 0.0067 17.5456 0.0032 16.8038 0.0027
2.0 88.082182 15.79251 2724.468 1.0 18.8849 0.0048 18.2525 0.0038 17.9634 0.0067
2.0 88.188891 15.794635 20528.623 1.0 16.6999 0.0042 16.0434 0.0017 15.7854 0.0022
2.0 88.192561 15.796133 61949.684 1.0 15.3703 0.0019 15.033 0.0041 14.9033 0.0032
2.0 88.172668 15.793996 3306.779 1.0 18.6073 0.009 18.1295 0.0059 17.9226 0.0101
2.0 88.118495 15.795052 7324.439 1.0 17.8163 0.0063 17.0053 0.0041 16.634 0.01
2.0 88.114467 15.793769 1653.411 1.0 19.5177 0.0095 18.4938 0.0048 18.0533 0.0058
2.0 88.083264 15.796821 25369.826 1.0 16.3267 0.0028 15.9275 0.0019 15.7698 0.0061
2.0 88.081879 15.795482 1761.092 1.0 19.3634 0.0121 18.7097 0.0034 18.4076 0.0056
2.0 88.175276 15.795724 10650.553 1.0 17.3227 0.002 16.8562 0.0025 16.6465 0.0061
2.0 88.224539 15.794599 2591.143 1.0 18.9492 0.0102 18.2096 0.004 17.8933 0.0056
2.0 87.997124 15.795164 2713.952 1.0 18.8175 0.0076 18.1698 0.0035 17.8788 0.0083
2.0 88.006747 15.796308 10479.207 1.0 17.3082 0.0065 16.8206 0.0017 16.6147 0.0027
2.0 88.244333 15.794923 651.008 1.0 20.3097 0.0266 19.6032 0.011 19.3313 0.0104
2.0 88.041469 15.794917 887.528 1.0 19.9457 0.0201 19.4439 0.0083 19.224 0.0089
2.0 88.003616 15.795569 753.61 1.0 20.2908 0.0312 19.4778 0.0065 19.113 0.0086
2.0 88.207268 15.795822 712.438 1.0 20.6072 0.0212 19.3458 0.0074 18.7231 0.0076
2.0 88.169215 15.797124 4432.902 1.0 18.3759 0.006 17.8286 0.0031 17.5846 0.0059
2.0 88.146422 15.796367 802.84 1.0 20.4937 0.0292 19.2125 0.0071 18.0181 0.0047
2.0 88.237522 15.796658 878.938 1.0 20.1881 0.018 19.2359 0.0083 18.8442 0.0027
2.0 88.028732 15.796319 605.363 1.0 20.2731 0.0303 19.8042 0.0138 19.5493 0.0189
2.0 88.151651 15.797402 2693.946 1.0 18.9565 0.0055 18.1803 0.0053 17.8704 0.0062
2.0 88.151654 15.799283 26528.793 1.0 16.3628 0.0032 15.7919 0.0013 15.5322 0.0052
2.0 88.041344 15.797021 913.855 1.0 19.924 0.0169 19.3296 0.0124 19.0819 0.0129
2.0 88.120852 15.798389 8680.298 1.0 17.5162 0.0068 17.0468 0.0024 16.8224 0.0072
2.0 88.206363 15.798469 6785.59 1.0 17.745 0.0032 17.3184 0.0017 17.1311 0.004
2.0 88.071715 15.798069 3961.316 1.0 18.37 0.0026 17.9024 0.0045 17.7102 0.0059
2.0 88.189526 15.798343 7536.403 1.0 17.8316 0.0023 17.0498 0.0022 16.7012 0.0061
2.0 88.159798 15.797436 1552.758 1.0 19.4491 0.006 18.8274 0.0075 18.5428 0.0074
2.0 87.994608 15.799842 31636.167 1.0 16.1894 0.0032 15.4809 0.0016 15.1522 0.0019
2.0 88.129953 15.799747 16499.533 1.0 16.7816 0.0048 16.4067 0.0026 16.2437 0.0056
2.0 88.126047 15.798062 2240.867 1.0 19.1488 0.0129 18.2263 0.0034 17.8151 0.0069
2.0 88.123753 15.79843 1962.169 1.0 19.1122 0.0103 18.6093 0.0061 18.3483 0.0027
2.0 88.096906 15.800612 21355.194 1.0 16.5402 0.0039 16.1339 0.002 15.9822 0.009
2.0 88.043907 15.800797 16385.765 1.0 16.8651 0.0023 16.3223 0.0024 16.0959 0.0029
2.0 88.241367 15.799517 1478.185 1.0 19.7881 0.0099 18.5083 0.0045 17.9302 0.0038
2.0 88.160131 15.800178 1279.52 1.0 19.6436 0.0252 19.1132 0.0063 18.8881 0.0124
2.0 88.090151 15.800015 1249.236 1.0 19.7362 0.0201 19.142 0.0066 18.859 0.0152
2.0 88.102158 15.802667 23159.59 1.0 16.4474 0.0066 16.0005 0.0021 15.8 0.0042
2.0 88.103069 15.805279 119871.017 1.0 14.6626 0.0064 14.2452 0.0015 14.0803 0.0037
2.0 88.238865 15.80292 9713.311 1.0 17.321 0.0015 17.0103 0.0021 16.8753 0.0021
2.0 88.158633 15.80193 4526.704 1.0 18.3182 0.0033 17.7443 0.0037 17.4821 0.0054
2.0 88.109241 15.800921 793.504 1.0 20.1605 0.0201 19.4876 0.0108 19.2096 0.0102
2.0 88.171497 15.802985 12110.357 1.0 17.2451 0.0054 16.622 0.0061 16.3509 0.0041
2.0 88.040225 15.803044 11073.214 1.0 17.2516 0.004 16.7203 0.0024 16.5111 0.0072
2.0 88.243394 15.801382 1006.286 1.0 19.9017 0.0085 19.1117 0.009 18.758 0.0102
2.0 88.024912 15.805842 126731.148 1.0 14.6102 0.0028 14.168 0.0035 14.0004 0.0032
2.0 88.241109 15.802264 2058.095 1.0 19.3827 0.007 18.2702 0.0038 17.7365 0.0074
2.0 88.207786 15.802334 2102.756 1.0 19.3289 0.0032 18.1433 0.0037 17.5513 0.0025
2.0 88.226043 15.803941 11074.088 1.0 17.2359 0.0041 16.8044 0.0021 16.6053 0.0033
2.0 88.056984 15.801826 721.474 1.0 20.2622 0.0152 19.7646 0.0142 19.5146 0.0144
2.0 88.031232 15.803671 6206.629 1.0 18.0538 0.0044 17.1682 0.0027 16.7816 0.0021
2.0 88.136654 15.804815 22062.746 1.0 16.5592 0.003 15.9323 0.0017 15.6798 0.0046
2.0 88.167376 15.803446 3082.883 1.0 18.8069 0.0091 18.0481 0.0037 17.7273 0.0089
2.0 88.177156 15.805891 41110.823 1.0 15.8519 0.0032 15.3871 0.0025 15.1957 0.0012
2.0 88.165117 15.804579 5065.732 1.0 18.1059 0.0083 17.6841 0.0045 17.5026 0.0086
2.0 88.190479 15.803619 1358.229 1.0 19.9705 0.0199 18.5888 0.0059 17.6531 0.0084
