cat_id ra dec g_Swope_flux g_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
11.0 88.071767 15.855334 20985.757 152.15237450791 15.5479 0.0016 15.0311 0.0022 14.8009 0.0026
11.0 88.075629 15.857772 53302.734 176.14734018676 14.557 0.0288 13.9314 0.0015 13.7397 0.001
11.0 88.166486 15.857415 11681.204 146.94832667264 16.224 0.0009 16.0141 0.0028 15.9396 0.0023
11.0 88.020662 15.860461 55697.684 172.89323034787 14.5222 0.0024 14.3103 0.008 14.1962 0.002
11.0 88.020917 15.862651 41282.21 172.91325050863 14.8609 0.001 14.4902 0.0014 14.346 0.0076
11.0 88.034406 15.859345 14796.544 139.79766434178 15.9306 0.0019 15.4368 0.0022 15.2333 0.0027
11.0 88.040934 15.859736 15512.56 144.05975998043 15.8723 0.0058 15.3316 0.0019 15.1254 0.0029
11.0 88.108444 15.859341 9227.082 129.53445087606 16.473 0.0038 15.8907 0.0018 15.6329 0.0022
11.0 88.196362 15.860367 22192.043 143.03510566331 15.5011 0.0055 15.056 0.002 14.8751 0.0037
11.0 88.151752 15.862244 20543.583 138.80292474954 15.5583 0.0058 14.6692 0.0031 14.26 0.0012
11.0 88.179529 15.866303 18439.41 147.4923285133 15.7042 0.0012 15.2109 0.0011 15.0056 0.0022
11.0 88.198088 15.871699 40636.625 163.76642033734 14.8473 0.0098 14.1284 0.0046 13.7335 0.001
11.0 88.06386 15.873715 35042.317 170.0653803237 15.0485 0.0021 14.5737 0.0017 14.3842 0.003
11.0 88.029543 15.87468 23436.926 150.99032545784 15.4495 0.002 15.0542 0.0011 14.9051 0.0025
11.0 88.078689 15.876799 10717.454 155.71255708362 16.2572 0.0039 15.6215 0.0013 15.3444 0.0051
11.0 87.985593 15.880402 40136.146 183.61963565404 14.9024 0.0016 14.541 0.0014 14.4244 0.0005
11.0 88.084335 15.879908 15443.935 145.87845920572 15.904 0.0019 15.4396 0.0012 15.2448 0.0043
11.0 88.111676 15.882208 11680.207 131.92007089863 16.2109 0.0033 15.789 0.0024 15.617 0.0039
11.0 87.99237 15.883646 31515.768 162.92659409293 15.1581 0.0021 14.7994 0.0016 14.6741 0.0016
11.0 88.046214 15.885546 25570.649 146.98886458122 15.3177 0.002 14.3935 0.002 13.9823 0.0011
11.0 88.08257 15.887067 25495.698 134.52223632209 15.3374 0.0027 14.781 0.0016 14.5536 0.0013
11.0 88.076675 15.888003 32522.338 170.49226824363 15.0569 0.0028 14.2393 0.0041 13.8641 0.0054
11.0 88.046721 15.893048 8360.644 142.11202644153 16.5356 0.0065 15.7833 0.0024 15.5176 0.0037
11.0 88.162905 15.895442 11394.846 136.92688657784 16.2051 0.0025 15.7955 0.0027 15.6138 0.0081
11.0 88.076552 15.896549 24960.475 168.1483771594 15.3472 0.0024 14.2301 0.0026 13.9374 0.0014
11.0 88.10211 15.89859 10572.834 135.72268648639 16.2603 0.0027 15.7346 0.0016 15.4918 0.0193
11.0 87.978301 15.89891 20118.428 158.53549710743 15.6099 0.002 14.8738 0.0014 14.5539 0.0038
11.0 88.18386 15.901086 15081.298 152.46149629027 15.9425 0.0017 15.4166 0.0013 15.1859 0.0037
11.0 88.014178 15.903821 72673.078 218.41525730694 14.1586 0.0002 13.7869 0.002 13.5759 0.001
11.0 88.209381 15.902151 10613.293 140.64254465696 16.3476 0.0006 15.9716 0.0017 15.8212 0.0031
11.0 88.217719 15.904104 40576.247 225.75765688616 14.8958 0.0012 14.4941 0.0049 14.3247 0.0039
11.0 88.198308 15.904718 7906.664 138.41649971344 16.6264 0.0004 15.7342 0.0018 15.3292 0.0039
11.0 88.076818 15.905985 20502.911 143.92667639101 15.6116 0.0022 15.2477 0.0015 15.0987 0.0041
11.0 88.14248 15.906329 10830.068 125.78520142469 16.2238 0.0032 15.6841 0.0025 15.4209 0.0009
11.0 88.202309 15.908707 8273.569 126.81672886381 16.6124 0.003 15.7344 0.001 15.3237 0.0025
11.0 88.117895 15.909631 29942.265 151.19329894584 15.1445 0.0041 14.7749 0.0029 14.6233 0.0017
11.0 88.096152 15.910601 13620.337 141.0983498898 16.0112 0.0021 15.5188 0.002 15.3036 0.0051
11.0 88.110438 15.915299 25874.796 149.45775561121 15.2773 0.0017 14.501 0.0065 14.1129 0.004
11.0 88.176058 15.915936 22128.251 145.98916000272 15.4962 0.0017 15.1245 0.0014 14.9811 0.0007
11.0 88.216848 15.916818 25015.728 177.62792822985 15.4014 0.0019 14.9491 0.0033 14.7523 0.0032
11.0 88.163334 15.916896 24814.449 136.81948078679 15.3571 0.0019 14.935 0.0002 14.739 0.0037
11.0 88.190917 15.917562 21535.919 136.19747735076 15.5608 0.0022 15.0713 0.0019 14.8557 0.0037
11.0 88.174336 15.918532 27127.553 143.51093441634 15.2748 0.0031 14.8481 0.0014 14.6882 0.003
11.0 88.139452 15.919663 27649.379 168.37122684556 15.1799 0.0021 14.3277 0.0031 13.943 0.0032
11.0 88.126949 15.91983 41483.688 198.67674823113 14.7734 0.0014 14.2835 0.0058 14.1039 0.002
11.0 88.023792 15.920227 9203.944 138.72213256941 16.4367 0.0027 15.8217 0.0029 15.5807 0.0047
11.0 87.984912 15.922442 21593.085 152.42913718137 15.5046 0.0018 14.6193 0.0018 14.2237 0.0008
11.0 88.191431 15.926053 66084.838 287.83563219209 14.3519 0.0038 13.8092 0.0018 13.6433 0.001
11.0 88.083609 15.927154 18284.282 149.30433324657 15.6684 0.0033 14.9551 0.0015 14.6733 0.0097
11.0 88.063657 15.928373 23418.123 126.20851017899 15.4312 0.0014 14.9988 0.0034 14.8021 0.0019
11.0 88.115847 15.929473 32236.45 174.7432152096 15.0346 0.0024 14.435 0.0033 14.1615 0.0022
11.0 88.211834 15.929965 29764.317 217.66652410873 15.2532 0.0006 14.8281 0.0043 14.6267 0.0011
11.0 88.18004 15.933554 38765.78 195.69877995709 14.935 0.0024 14.6136 0.0033 14.4891 0.0042
11.0 88.116125 15.934784 20109.123 137.67609347534 15.5663 0.0027 15.3616 0.0041 15.3109 0.002
11.0 88.046364 15.942385 87847.142 228.51393738074 13.9787 0.0029 13.7069 0.0066 13.4964 0.001
11.0 88.117921 15.942133 24708.327 177.67208220842 15.3037 0.0023 14.469 0.0044 14.0666 0.0006
11.0 87.995487 15.9433 63969.45 176.6701548859 14.3435 0.0064 13.8049 0.0075 13.6315 0.0124
11.0 88.062084 15.943823 11647.452 130.91022594249 16.1549 0.0039 15.7025 0.0021 15.5115 0.0062
11.0 88.057834 15.947045 28871.132 149.18585164538 15.1818 0.0019 14.7381 0.0024 14.5574 0.0061
11.0 88.148466 15.951166 32155.844 160.95688808042 15.0953 0.0022 14.6917 0.002 14.5377 0.0044
11.0 88.141716 15.949972 10001.226 119.52065065599 16.3127 0.0023 15.5185 0.0023 15.138 0.0034
11.0 88.151924 15.950724 9441.862 127.57526178154 16.4156 0.0023 15.9836 0.0022 15.8095 0.0032
11.0 87.9883 15.952606 10614.755 137.67970620011 16.3395 0.0027 16.079 0.0029 16.0046 0.0023
11.0 88.177637 15.954227 16040.637 142.83932902201 15.9194 0.0019 15.373 0.0015 15.1312 0.0017
11.0 88.032836 15.956875 14013.297 135.30221980047 15.9314 0.0013 14.7493 0.0015 14.1767 0.0019
11.0 88.064864 15.961669 8539.685 135.95997046568 16.4581 0.0048 15.956 0.0025 15.7216 0.0056
11.0 88.109239 15.962554 9612.331 134.54412025644 16.3304 0.0045 15.8953 0.0019 15.7214 0.0036
11.0 88.218807 15.964548 26003.372 225.41369194277 15.3856 0.0031 14.8407 0.0009 14.6118 0.0074
11.0 88.194896 15.966819 31797.067 233.18702692496 15.163 0.001 14.5303 0.0011 14.2545 0.0009
11.0 88.090505 15.966875 11258.339 145.27397553153 16.1064 0.0043 15.5577 0.0007 15.3327 0.0009
11.0 88.034631 15.968361 36032.379 156.79426956952 14.9575 0.0022 14.665 0.0013 14.5719 0.0057
11.0 88.044531 15.968749 19711.828 149.08385512038 15.6101 0.0024 15.3332 0.0025 15.2365 0.001
11.0 88.17913 15.969525 35740.853 199.62870653381 15.0652 0.001 14.5807 0.0052 14.3795 0.0055
11.0 88.172397 15.97086 16720.636 164.47396894277 15.8582 0.0023 15.3775 0.0027 15.1831 0.003
11.0 88.119254 15.972884 7989.895 133.92739777397 16.5183 0.0043 15.8485 0.002 15.5494 0.0078
11.0 88.166971 15.972805 8905.116 123.81889628931 16.5427 0.0017 16.071 0.002 15.8646 0.002
11.0 88.079312 15.974697 47817.192 146.11365612547 14.5682 0.006 14.0472 0.011 14.1223 0.0015
11.0 88.076679 15.976762 26423.939 146.18226938658 15.2178 0.0038 14.4653 0.003 14.1326 0.0016
11.0 88.07884 15.976607 13540.19 146.12150553252 15.9683 0.0028 15.5244 0.0019 15.3314 0.0041
11.0 87.981733 15.973952 7914.962 133.56137837368 16.6544 0.0024 16.1244 0.0021 15.9007 0.0051
11.0 88.038474 15.975035 39521.365 148.93070614675 14.8599 0.0018 14.5769 0.0012 14.4939 0.0021
11.0 88.088603 15.974852 20943.42 136.06746013779 15.4396 0.0024 14.4046 0.0037 13.9055 0.005
11.0 88.145514 15.976112 75780.483 202.59538755888 14.1664 0.0032 13.6777 0.0001 13.7793 0.0013
11.0 88.126986 15.978033 37723.727 167.77774328838 14.8574 0.0013 14.1262 0.0047 13.895 0.0011
11.0 88.203211 15.978508 13801.576 139.24910910682 16.0944 0.0026 15.7542 0.0018 15.6115 0.0028
11.0 88.169454 15.978866 23606.954 171.45614856005 15.4742 0.0027 14.8955 0.0016 14.6707 0.009
12.0 88.017952 15.787102 18172.33 117.46722146185 15.506 0.0018 14.9716 0.0015 14.7305 0.0022
12.0 88.1627 15.786549 5126.743 48.787499705619 16.9191 0.0032 16.4155 0.0019 16.1857 0.0053
12.0 88.145281 15.78698 8636.907 69.841862051326 16.3396 0.004 15.8888 0.0023 15.6872 0.0038
12.0 88.004235 15.7868 3808.54 40.647377377053 17.2515 0.0028 16.8166 0.0021 16.6177 0.0021
12.0 88.113015 15.787591 4783.219 44.435226531821 17.0033 0.0052 16.4944 0.0025 16.2668 0.0016
12.0 88.192948 15.788411 6955.403 40.105355767205 16.5619 0.0029 16.0599 0.0014 15.8507 0.0035
12.0 88.141168 15.790711 41126.786 46.066457558029 14.6521 0.0022 14.2064 0.0042 14.0149 0.0036
12.0 88.004044 15.790435 26102.453 43.695583633065 15.1348 0.0021 14.4303 0.002 14.1448 0.0012
12.0 88.221223 15.789112 2788.914 46.613074236213 17.5421 0.0043 17.0149 0.002 16.7762 0.0047
12.0 88.021092 15.789479 2853.35 37.632974154335 17.4765 0.0086 16.6644 0.0047 16.3189 0.0038
12.0 88.133894 15.789419 2970.574 36.569473286363 17.4756 0.0048 17.0082 0.0024 16.7999 0.0048
12.0 88.123582 15.79229 6501.5 36.563888395701 16.6419 0.0028 16.1354 0.0027 15.8895 0.0031
12.0 88.218738 15.793516 9229.863 36.56873370578 16.3047 0.0023 15.904 0.0021 15.7331 0.0067
12.0 87.990778 15.791971 1993.766 33.312851899709 17.9352 0.0055 17.4541 0.0022 17.2509 0.0064
12.0 88.192551 15.796118 21525.031 35.524219567883 15.3703 0.0019 15.033 0.0041 14.9033 0.0032
12.0 87.988317 15.796434 22989.541 39.302613052692 15.2491 0.0028 14.4469 0.0011 14.0717 0.0083
12.0 88.175276 15.795706 3509.272 44.109641202815 17.3227 0.002 16.8562 0.0025 16.6465 0.0061
12.0 88.083237 15.796808 8680.904 39.760894061108 16.3267 0.0028 15.9275 0.0019 15.7698 0.0061
12.0 88.006704 15.796302 3599.609 32.478665325476 17.3082 0.0065 16.8206 0.0017 16.6147 0.0027
12.0 87.991507 15.799408 30802.166 37.540929367536 14.9539 0.0039 14.4912 0.0002 14.3109 0.0007
12.0 88.151663 15.79927 8649.723 30.544357013171 16.3628 0.0032 15.7919 0.0013 15.5322 0.0052
12.0 88.120834 15.798375 2932.266 36.83522418754 17.5162 0.0068 17.0468 0.0024 16.8224 0.0072
12.0 87.994594 15.799838 9581.697 40.870950121091 16.1894 0.0032 15.4809 0.0016 15.1522 0.0019
12.0 88.129949 15.799714 6054.995 49.976542041778 16.7816 0.0048 16.4067 0.0026 16.2437 0.0056
12.0 88.096903 15.800594 7131.758 33.766545072658 16.5402 0.0039 16.1339 0.002 15.9822 0.009
12.0 88.043894 15.800787 5224.38 37.294064115323 16.8651 0.0023 16.3223 0.0024 16.0959 0.0029
12.0 88.102151 15.802644 7804.45 42.36474113859 16.4474 0.0066 16.0005 0.0021 15.8 0.0042
12.0 88.171482 15.802973 3826.711 33.587704264003 17.2451 0.0054 16.622 0.0061 16.3509 0.0041
12.0 88.103047 15.805273 40405.894 118.10788878832 14.6626 0.0064 14.2452 0.0015 14.0803 0.0037
12.0 88.024877 15.805849 42178.344 118.12583566152 14.6102 0.0028 14.168 0.0035 14.0004 0.0032
12.0 87.99203 15.805499 34083.554 49.010375185575 14.8194 0.0024 14.0002 0.005 13.6087 0.001
12.0 88.226047 15.803939 3743.533 34.452007520914 17.2359 0.0041 16.8044 0.0021 16.6053 0.0033
12.0 88.177151 15.805877 13407.571 32.437389479643 15.8519 0.0032 15.3871 0.0025 15.1957 0.0012
12.0 88.129641 15.808159 22653.167 33.116226940204 15.3081 0.0029 14.757 0.0027 14.5229 0.0031
12.0 88.208197 15.806751 3369.269 33.229875849287 17.4016 0.0052 16.9151 0.0022 16.7063 0.0072
12.0 88.097841 15.808489 9283.038 56.131150023607 16.2616 0.0034 15.7757 0.0016 15.5649 0.0067
12.0 88.008077 15.808774 11448.771 36.435893818599 16.0534 0.0025 15.6346 0.0011 15.4683 0.003
12.0 88.016442 15.80884 3779.877 30.572924444153 17.1813 0.0048 16.4622 0.0024 16.1518 0.0038
12.0 88.102165 15.810075 4722.493 35.696705757651 16.9551 0.0056 16.3418 0.0032 16.0651 0.006
12.0 88.121818 15.810686 7369.494 31.986413322816 16.4927 0.0033 15.9885 0.0029 15.7742 0.0055
12.0 88.024399 15.813025 5777.764 35.736957669848 16.7467 0.0046 16.249 0.0022 16.024 0.0015
12.0 88.010919 15.81342 9956.272 149.15222716463 16.1625 0.003 15.7553 0.0032 15.5671 0.0015
12.0 88.142698 15.813473 14520.912 33.998402478443 15.7467 0.0017 15.1232 0.0019 14.8365 0.0074
12.0 88.227598 15.814453 28261.206 47.370068722214 15.0642 0.0035 14.4988 0.0031 14.2828 0.0047
12.0 88.175271 15.814554 8621.558 54.158692120678 16.356 0.0056 15.9485 0.0016 15.7902 0.0109
12.0 88.180617 15.81419 5415.365 50.055663166555 16.8439 0.0049 16.4608 0.0029 16.3127 0.0054
12.0 88.166146 15.814637 6802.69 35.567673505159 16.663 0.0021 16.202 0.0009 15.9983 0.0035
12.0 87.995911 15.814905 5210.952 33.159878300466 16.8669 0.0024 16.3138 0.0022 16.0615 0.0054
12.0 88.050809 15.814678 4894.663 89.900741561306 16.8554 0.0023 15.998 0.0022 15.6006 0.0041
12.0 88.171799 15.814786 4110.522 55.28746185089 17.1374 0.0021 16.8282 0.0041 16.7024 0.0064
12.0 88.046292 15.817238 55172.499 34.499738008189 14.3 0.0022 13.9528 0.004 13.7758 0.0044
12.0 88.079883 15.816956 25574.391 34.616401473885 15.1632 0.0034 14.9073 0.0035 14.8249 0.0023
12.0 88.104909 15.816459 11475.685 32.686419384739 16.0275 0.0022 15.7442 0.0031 15.6575 0.0087
12.0 88.157278 15.817261 2939.186 43.378236665176 17.5136 0.0052 16.9382 0.0028 16.687 0.0007
12.0 88.160951 15.818529 13680.754 32.20691007546 15.8388 0.0007 15.377 0.0017 15.1861 0.0033
12.0 88.074249 15.818056 2394.025 37.747411093766 17.6946 0.0059 17.2255 0.0016 17.0149 0.0049
12.0 88.007462 15.819895 13770.522 29.784886808304 15.8243 0.0051 15.4304 0.0014 15.2527 0.0019
12.0 88.183064 15.819436 5742.529 57.793038710074 16.7542 0.005 15.9597 0.003 15.5953 0.0046
12.0 88.073009 15.821924 23276.12 31.683287579733 15.2562 0.0011 14.8071 0.0024 14.6262 0.0027
12.0 88.004947 15.820665 6760.13 29.771629626543 16.578 0.0034 16.1171 0.0019 15.9163 0.0063
12.0 88.01032 15.821109 3684.781 35.915362058769 17.2165 0.0035 16.8186 0.0018 16.6464 0.0032
12.0 88.123758 15.821546 2363.149 33.51896706703 17.7539 0.0041 17.294 0.0029 17.0904 0.0053
12.0 88.110763 15.821575 2005.808 35.028991650398 17.8252 0.0053 16.9336 0.0021 16.509 0.0102
12.0 88.018324 15.823626 2251.402 34.21175764172 17.8354 0.0072 17.5704 0.0041 17.4784 0.007
12.0 88.229219 15.82442 3599.582 39.187704487098 17.2732 0.002 16.8294 0.003 16.6359 0.009
12.0 88.089248 15.827706 2732.597 36.120547870188 17.6148 0.0028 17.1016 0.0019 16.8496 0.0044
12.0 88.181723 15.829306 11246.606 54.334841395428 16.0659 0.0026 15.565 0.0023 15.3631 0.0084
12.0 88.068569 15.830251 7662.366 31.321785961964 16.4522 0.0021 16.0968 0.001 15.9901 0.0042
12.0 87.984288 15.832092 49593.958 39.465285736502 14.4273 0.0054 14.1878 0.0039 14.1289 0.0006
12.0 88.036097 15.83128 2183.793 33.34373238618 17.7553 0.001 17.0361 0.0029 16.7162 0.0034
12.0 88.175081 15.832178 6098.2 34.119738309839 16.7115 0.0001 16.2122 0.0023 15.9832 0.0094
12.0 88.201558 15.832551 4687.14 36.613408704987 17.0131 0.0003 16.5839 0.0017 16.4095 0.0064
12.0 88.023354 15.835212 3366.454 39.569168160079 17.346 0.0063 16.9007 0.003 16.7112 0.0065
12.0 87.992509 15.836461 18454.127 101.76363918235 15.4865 0.0032 15.0329 0.0032 14.8527 0.0015
12.0 88.10567 15.836068 12451.082 41.660427664224 15.9091 0.002 15.3127 0.0023 15.0886 0.0018
12.0 88.210749 15.836903 3662.568 33.81463416966 17.237 0.0076 16.7486 0.0026 16.5449 0.0052
12.0 88.101266 15.837416 3662.778 53.915124458557 17.2236 0.0053 16.7431 0.0021 16.5326 0.0073
12.0 88.012108 15.838194 7013.808 53.932696671097 16.5612 0.0033 16.1362 0.0031 15.9615 0.0031
12.0 88.079453 15.839583 23870.357 27.846401712338 15.2284 0.0032 14.9382 0.0016 14.8419 0.0046
12.0 88.075301 15.84119 14925.712 32.979609454331 15.7454 0.002 15.3394 0.0013 15.1781 0.0037
12.0 88.076534 15.842564 1794.997 28.093697878894 18.0099 0.0037 17.5281 0.0023 17.3199 0.0054
12.0 88.001677 15.842658 42273.983 35.859976578506 14.6033 0.0012 14.1816 0.0016 14.034 0.0004
12.0 88.122462 15.843332 32171.584 31.497148911252 14.8346 0.0014 14.0892 0.0023 13.7281 0.001
12.0 88.057673 15.841289 1660.464 30.447732058656 18.0729 0.0022 17.6603 0.0037 17.4777 0.0076
12.0 88.059377 15.842224 2561.958 33.927255747131 17.6143 0.0051 17.1256 0.0025 16.9225 0.0026
12.0 88.024788 15.842584 3790.17 35.607692990525 17.2164 0.0016 16.8431 0.006 16.6991 0.0073
12.0 88.068062 15.843808 13139.921 29.80831854178 15.8854 0.0025 15.5543 0.0026 15.4286 0.0033
12.0 88.036112 15.844368 14969.064 34.980605785379 15.7112 0.0032 15.2541 0.0019 15.0558 0.006
12.0 88.132844 15.844064 4387.139 48.488070527422 16.9555 0.0049 16.2111 0.0025 15.9089 0.0026
12.0 88.181187 15.844138 2467.442 36.754518588228 17.7128 0.0146 17.246 0.0044 17.0567 0.0
12.0 88.05104 15.845239 4190.732 36.068471604748 17.0552 0.0063 16.4961 0.0017 16.254 0.0041
12.0 87.986718 15.845774 4052.885 37.467728631709 17.1239 0.0024 16.2856 0.0017 15.9192 0.0009
12.0 88.104131 15.845795 3403.081 33.620364468511 17.3229 0.0043 16.9756 0.0023 16.8393 0.0026
12.0 88.169885 15.846712 3932.196 37.204923097505 17.2057 0.0014 16.8909 0.0027 16.7808 0.0036
12.0 88.147924 15.848666 3749.452 32.715109396674 17.2453 0.0032 16.7513 0.0025 16.5071 0.0014
12.0 88.012419 15.848928 3643.368 38.826212036789 17.3199 0.0043 16.838 0.0018 16.617 0.0061
12.0 88.027488 15.850985 7527.707 35.359857987634 16.4612 0.003 15.7798 0.003 15.4544 0.0104
12.0 88.225713 15.853777 33246.898 43.084136444497 14.8486 0.0014 14.375 0.0043 14.1722 0.0033
12.0 88.183303 15.853539 2060.755 37.650362270771 17.935 0.0123 17.3924 0.0042 17.1515 0.0059
12.0 88.071744 15.855361 16610.07 33.940285208725 15.5479 0.0016 15.0311 0.0022 14.8009 0.0026
12.0 88.086311 15.854565 4729.528 48.733401010881 16.942 0.0037 16.5155 0.0031 16.3368 0.0042
12.0 87.990219 15.855553 3485.066 38.257798128537 17.2933 0.0038 16.8253 0.0023 16.6272 0.0046
12.0 88.140488 15.855222 1869.455 32.645410149898 17.9116 0.0003 16.6258 0.0025 16.0033 0.0059
12.0 88.075597 15.857808 41962.266 48.033729400694 14.557 0.0288 13.9314 0.0015 13.7397 0.001
12.0 88.175678 15.85606 4761.4 48.035820797608 16.9375 0.0025 16.4312 0.0036 16.1921 0.0052
12.0 88.177788 15.856579 3563.001 39.618774266986 17.1518 0.006 16.4123 0.0038 16.0944 0.0033
12.0 88.207521 15.855734 1724.652 31.467128510863 18.0405 0.0037 17.6596 0.0058 17.4759 0.005
12.0 88.167722 15.856004 3258.635 46.194649505537 17.3854 0.005 17.106 0.0033 16.9933 0.0027
12.0 88.166498 15.857432 9204.465 35.686273907599 16.224 0.0009 16.0141 0.0028 15.9396 0.0023
12.0 88.096633 15.85627 2748.679 37.271487591014 17.5341 0.0055 17.1827 0.0024 17.0463 0.0043
12.0 88.026244 15.857092 2009.838 35.521032774593 17.8454 0.0063 17.3111 0.0028 17.1472 0.014
12.0 88.020643 15.860492 44621.943 45.788352241507 14.5222 0.0024 14.3103 0.008 14.1962 0.002
12.0 88.020898 15.862685 32665.075 34.763913676154 14.8609 0.001 14.4902 0.0014 14.346 0.0076
12.0 88.108412 15.85937 7305.556 56.107381549826 16.473 0.0038 15.8907 0.0018 15.6329 0.0022
12.0 88.034396 15.859376 12278.39 38.571072993743 15.9306 0.0019 15.4368 0.0022 15.2333 0.0027
12.0 88.032085 15.859354 5465.279 32.116810411219 16.7764 0.0036 16.3722 0.003 16.2203 0.0035
12.0 88.030473 15.860818 2315.601 34.532569622812 17.6598 0.0053 16.9031 0.0037 16.5742 0.0092
12.0 88.040907 15.859755 12498.745 34.576714929148 15.8723 0.0058 15.3316 0.0019 15.1254 0.0029
12.0 88.232072 15.860664 2576.179 36.978383238054 17.644 0.0038 17.0949 0.0042 16.856 0.0026
12.0 88.151755 15.862251 15656.815 35.888249813622 15.5583 0.0058 14.6692 0.0031 14.26 0.0012
12.0 88.099342 15.861333 2462.567 38.641240491973 17.6457 0.0043 17.1086 0.0025 16.8599 0.0056
12.0 88.126908 15.861413 2276.114 36.708804445104 17.7718 0.0073 17.4761 0.0035 17.3713 0.003
12.0 88.050354 15.86365 2534.508 34.580833374741 17.5801 0.0014 17.0515 0.0025 16.8267 0.0062
12.0 88.179522 15.866303 14535.003 32.710408763681 15.7042 0.0012 15.2109 0.0011 15.0056 0.0022
12.0 88.029565 15.869195 4232.46 41.153344379985 17.0035 0.003 16.3381 0.0022 16.0517 0.0051
12.0 88.13377 15.86944 3701.155 36.042283510946 17.1983 0.0076 16.74 0.002 16.5452 0.0036
12.0 88.19808 15.87169 31556.447 37.356280942986 14.8473 0.0098 14.1284 0.0046 13.7335 0.001
12.0 87.995931 15.870186 4936.952 46.99530593361 16.8783 0.0025 16.3352 0.0032 16.1256 0.003
12.0 88.232915 15.872805 6219.229 81.278907423854 16.6463 0.0038 16.147 0.0023 15.9283 0.004
12.0 88.063839 15.873738 26903.844 35.569702798448 15.0485 0.0021 14.5737 0.0017 14.3842 0.003
12.0 88.02953 15.874701 18610.036 32.414924880832 15.4495 0.002 15.0542 0.0011 14.9051 0.0025
12.0 88.078652 15.876808 8676.051 44.732074722801 16.2572 0.0039 15.6215 0.0013 15.3444 0.0051
12.0 88.104849 15.876691 3412.595 35.411191330505 17.24 0.0013 16.7151 0.0018 16.4914 0.0024
12.0 87.985592 15.880422 31693.706 36.541022142577 14.9024 0.0016 14.541 0.0014 14.4244 0.0005
12.0 88.0843 15.87993 12350.12 28.90823631201 15.904 0.0019 15.4396 0.0012 15.2448 0.0043
12.0 88.111643 15.88222 9210.03 34.383262898883 16.2109 0.0033 15.789 0.0024 15.617 0.0039
12.0 88.183383 15.88256 5030.904 77.153405208172 16.8723 0.0049 16.3287 0.0018 16.0929 0.0014
12.0 88.019505 15.882194 2814.834 33.937355002048 17.5 0.0031 17.193 0.0032 17.0846 0.0022
12.0 87.992364 15.88366 24626.564 37.924912581161 15.1581 0.0021 14.7994 0.0016 14.6741 0.0016
12.0 88.046199 15.885559 20345.537 38.174275024247 15.3177 0.002 14.3935 0.002 13.9823 0.0011
12.0 88.057588 15.884603 2272.997 35.493365698756 17.6765 0.004 17.137 0.0037 16.8907 0.0007
