cat_id ra dec r_Swope_flux r_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
19.0 88.220398 15.861627 5715.306 1.0 17.9738 0.0064 17.0207 0.0047 16.6122 0.0039
19.0 88.217595 15.861309 1261.407 1.0 19.1852 0.0128 18.613 0.006 18.3345 0.018
19.0 88.136659 15.861535 794.005 1.0 19.698 0.0278 19.0173 0.0055 18.7116 0.006
19.0 88.050385 15.863647 5518.273 1.0 17.5801 0.0014 17.0515 0.0025 16.8267 0.0062
19.0 88.239099 15.863212 1065.935 1.0 19.3648 0.0153 18.7369 0.0086 18.4565 0.0112
19.0 88.179522 15.866308 28881.019 1.0 15.7042 0.0012 15.2109 0.0011 15.0056 0.0022
19.0 88.031966 15.864239 4165.92 1.0 18.0013 0.0036 17.3302 0.004 17.0419 0.0048
19.0 88.082285 15.864199 4663.436 1.0 18.2248 0.0038 17.1928 0.0021 16.7665 0.002
19.0 88.23024 15.865318 2336.889 1.0 18.4565 0.0064 17.9305 0.0036 17.6945 0.0066
19.0 88.198116 15.86524 2298.478 1.0 18.3818 0.0037 17.9651 0.006 17.7793 0.0066
19.0 88.013924 15.865065 1206.42 1.0 19.2593 0.0051 18.709 0.0051 18.4841 0.0045
19.0 88.01874 15.866585 3202.236 1.0 18.2024 0.0048 17.637 0.0034 17.4047 0.0073
19.0 88.175945 15.867654 3948.746 1.0 17.7902 0.0072 17.3756 0.0028 17.2024 0.0033
19.0 88.165923 15.867505 2214.429 1.0 18.7546 0.0116 17.9957 0.0029 17.6371 0.0077
19.0 88.163023 15.867772 3627.779 1.0 17.9862 0.0095 17.5082 0.0024 17.2644 0.005
19.0 88.029577 15.869207 10499.101 1.0 17.0035 0.003 16.3381 0.0022 16.0517 0.0051
19.0 88.133775 15.869446 7049.543 1.0 17.1983 0.0076 16.74 0.002 16.5452 0.0036
19.0 88.174042 15.86859 1040.594 1.0 19.3991 0.0096 18.8564 0.0054 18.6095 0.007
19.0 88.198081 15.871698 81657.625 1.0 14.8473 0.0098 14.1284 0.0046 13.7335 0.001
19.0 87.995949 15.870198 10305.562 1.0 16.8783 0.0025 16.3352 0.0032 16.1256 0.003
19.0 88.141741 15.870571 6584.395 1.0 18.0306 0.0086 16.8279 0.0021 16.1495 0.0061
19.0 88.229093 15.871715 13009.79 1.0 16.5945 0.0037 16.0796 0.0056 15.8498 0.0036
19.0 88.116988 15.870147 2173.89 1.0 18.6271 0.0072 18.0621 0.0034 17.8138 0.0053
19.0 88.146827 15.870288 2506.048 1.0 18.2787 0.0104 17.8604 0.0023 17.6626 0.0128
19.0 88.238743 15.87045 833.755 1.0 19.5385 0.0084 19.0525 0.025 18.845 0.0146
19.0 87.994016 15.871036 5225.488 1.0 17.7616 0.0044 17.043 0.0029 16.7509 0.0036
19.0 88.224007 15.871371 2367.786 1.0 18.4259 0.0037 17.9075 0.0045 17.6622 0.0054
19.0 88.149577 15.871634 3057.092 1.0 18.4045 0.006 17.6641 0.0032 17.3357 0.0078
19.0 87.999791 15.870504 585.488 1.0 20.5802 0.0288 19.3666 0.0063 18.8393 0.0096
19.0 88.232924 15.872788 12209.822 1.0 16.6463 0.0038 16.147 0.0023 15.9283 0.004
19.0 88.063869 15.873733 52525.371 1.0 15.0485 0.0021 14.5737 0.0017 14.3842 0.003
19.0 88.034338 15.871743 1653.734 1.0 19.3272 0.0045 18.3673 0.0046 17.9696 0.0079
19.0 88.205343 15.87373 2343.285 1.0 18.5808 0.0041 17.9678 0.0045 17.6997 0.0022
19.0 88.125951 15.873257 3598.081 1.0 17.869 0.0068 17.4813 0.0027 17.313 0.0042
19.0 88.029573 15.874727 34282.527 1.0 15.4495 0.002 15.0542 0.0011 14.9051 0.0025
19.0 88.027367 15.873128 1787.813 1.0 19.2418 0.0083 18.2532 0.0048 17.8615 0.0101
19.0 88.208246 15.872836 707.021 1.0 19.8304 0.0086 19.2797 0.0073 19.0311 0.0154
19.0 87.998249 15.873294 912.217 1.0 19.6803 0.0131 19.0195 0.0076 18.7726 0.012
19.0 88.166558 15.873795 1412.428 1.0 19.0794 0.0076 18.5161 0.0044 18.2467 0.0112
19.0 88.003289 15.874017 1518.233 1.0 18.9434 0.0053 18.4317 0.004 18.2127 0.008
19.0 88.214082 15.874833 2127.071 1.0 18.8456 0.0068 18.0416 0.0036 17.6678 0.0049
19.0 88.07868 15.8768 19978.682 1.0 16.2572 0.0039 15.6215 0.0013 15.3444 0.0051
19.0 88.062752 15.87565 1119.411 1.0 20.0289 0.028 18.7666 0.0055 18.0509 0.0025
19.0 88.104867 15.876675 7356.07 1.0 17.24 0.0013 16.7151 0.0018 16.4914 0.0024
19.0 88.217048 15.875763 769.105 1.0 19.5601 0.0106 19.0068 0.0043 18.7719 0.0064
19.0 88.119931 15.877656 1973.257 1.0 18.8165 0.0217 18.2231 0.0054 17.9647 0.006
19.0 88.230939 15.877622 2045.042 1.0 18.639 0.0082 18.0691 0.004 17.8254 0.0096
19.0 88.084321 15.879927 23756.513 1.0 15.904 0.0019 15.4396 0.0012 15.2448 0.0043
19.0 88.1373 15.879459 2327.969 1.0 18.4683 0.0068 17.9735 0.0024 17.7336 0.0099
19.0 88.057674 15.880559 2323.364 1.0 18.5299 0.0073 17.9206 0.0048 17.6478 0.0032
19.0 88.135078 15.880401 2677.628 1.0 18.3693 0.0083 17.8746 0.0032 17.663 0.0073
19.0 88.034327 15.880446 3861.403 1.0 18.1634 0.0039 17.4016 0.0022 17.0407 0.0042
19.0 88.12424 15.880193 1981.013 1.0 19.0283 0.0069 18.1522 0.0065 17.7807 0.005
19.0 88.194111 15.880574 1529.101 1.0 18.9911 0.0053 18.5112 0.0056 18.286 0.0058
19.0 88.243472 15.880283 513.363 1.0 20.1428 0.026 19.6643 0.0107 19.4231 0.0102
19.0 88.079352 15.881194 3999.549 1.0 17.9154 0.0052 17.3454 0.0033 17.1119 0.0085
19.0 88.111658 15.882217 17312.395 1.0 16.2109 0.0033 15.789 0.0024 15.617 0.0039
19.0 88.18339 15.882556 10389.246 1.0 16.8723 0.0049 16.3287 0.0018 16.0929 0.0014
19.0 88.019504 15.882211 4817.2 1.0 17.5 0.0031 17.193 0.0032 17.0846 0.0022
19.0 88.04222 15.881374 1031.095 1.0 19.5338 0.0137 18.8981 0.0062 18.6159 0.0095
19.0 88.230015 15.881452 1121.325 1.0 19.4127 0.017 18.852 0.0115 18.5924 0.0042
19.0 87.992379 15.883671 42827.872 1.0 15.1581 0.0021 14.7994 0.0016 14.6741 0.0016
19.0 88.123787 15.882863 4020.539 1.0 18.7071 0.012 17.4198 0.007 16.6399 0.0066
19.0 88.21103 15.88269 961.893 1.0 19.4293 0.0081 18.9258 0.0063 18.7234 0.0126
19.0 88.046209 15.885558 64447.691 1.0 15.3177 0.002 14.3935 0.002 13.9823 0.0011
19.0 88.102364 15.883876 3636.561 1.0 18.6826 0.0054 17.543 0.0036 17.0558 0.0039
19.0 88.016511 15.883471 1243.43 1.0 19.0561 0.0117 18.5708 0.0056 18.3522 0.0109
19.0 87.99688 15.883592 883.697 1.0 19.485 0.0078 18.9941 0.0058 18.8002 0.0066
19.0 88.004328 15.883123 921.552 1.0 19.6349 0.0074 18.9929 0.0043 18.7203 0.0068
19.0 88.154282 15.884489 1619.929 1.0 18.5753 0.0101 18.2945 0.0057 18.1459 0.0183
19.0 88.034193 15.884346 2070.293 1.0 18.9206 0.0087 18.1083 0.0053 17.7576 0.0073
19.0 88.174089 15.885479 8287.947 1.0 17.3387 0.0003 16.5758 0.0015 16.188 0.0125
19.0 88.031202 15.884153 885.371 1.0 19.6121 0.0183 19.0554 0.0089 18.7893 0.0114
19.0 88.214509 15.884336 1095.447 1.0 19.35 0.0063 18.8277 0.0084 18.5741 0.0143
19.0 88.231874 15.885945 13722.927 1.0 16.4129 0.0022 16.0243 0.0031 15.8596 0.0016
19.0 88.122954 15.884747 2129.617 1.0 18.9873 0.0138 18.0211 0.0037 17.5904 0.0056
19.0 88.073772 15.884417 1178.082 1.0 19.2896 0.0139 18.7369 0.0063 18.5425 0.0194
19.0 88.241963 15.885226 1726.551 1.0 19.1508 0.0123 18.2295 0.005 17.8408 0.0084
19.0 88.146005 15.885232 2364.86 1.0 18.4209 0.0065 17.8975 0.0018 17.6741 0.0055
19.0 88.171936 15.885566 5598.229 1.0 17.9566 0.0043 16.9889 0.0029 16.5369 0.0052
19.0 88.082543 15.887061 43426.903 1.0 15.3374 0.0027 14.781 0.0016 14.5536 0.0013
19.0 88.019006 15.885639 5682.011 1.0 17.9073 0.0037 17.0206 0.0035 16.6864 0.0066
19.0 88.08991 15.885767 1552.687 1.0 19.1928 0.0148 18.3531 0.0025 17.989 0.02
19.0 88.084348 15.88573 1867.889 1.0 18.5961 0.008 18.1533 0.0048 17.9499 0.0111
19.0 88.076645 15.88801 72678.229 1.0 15.0569 0.0028 14.2393 0.0041 13.8641 0.0054
19.0 88.004287 15.885731 1376.343 1.0 19.0964 0.0066 18.5062 0.0025 18.2311 0.0049
19.0 88.127832 15.88659 2496.658 1.0 18.3758 0.0042 17.8648 0.004 17.6152 0.0041
19.0 88.236385 15.888173 33848.708 1.0 15.3806 0.0028 15.0426 0.0012 14.9051 0.0034
19.0 88.24371 15.886638 1142.448 1.0 19.6302 0.0197 18.6937 0.0078 18.2967 0.0107
19.0 88.087705 15.886996 2340.238 1.0 18.4063 0.0065 17.887 0.003 17.7025 0.0165
19.0 88.229592 15.888499 3886.158 1.0 17.8154 0.0034 17.4005 0.0014 17.2222 0.0045
19.0 88.032239 15.886201 733.038 1.0 20.5137 0.0274 19.2162 0.0052 18.0261 0.0098
19.0 88.142604 15.888001 9926.013 1.0 16.9224 0.0029 16.4058 0.0023 16.1635 0.0043
19.0 88.002183 15.887079 1451.842 1.0 19.364 0.015 18.4909 0.0034 18.1021 0.0186
19.0 88.040393 15.887289 834.693 1.0 19.7718 0.0125 19.045 0.0094 18.7282 0.0104
19.0 88.011365 15.887373 757.054 1.0 19.9413 0.0091 19.2079 0.0059 18.9074 0.0129
19.0 88.186135 15.888491 5027.019 1.0 17.442 0.0044 17.1148 0.0041 16.979 0.0075
19.0 88.170774 15.888313 2148.239 1.0 18.578 0.0082 18.0739 0.0044 17.8371 0.0057
19.0 88.069518 15.888245 1495.441 1.0 19.0336 0.0089 18.4996 0.0041 18.2609 0.0166
19.0 88.133011 15.88876 2248.778 1.0 18.3528 0.0059 17.9938 0.0032 17.8311 0.0085
19.0 88.13038 15.889119 2391.606 1.0 18.4652 0.0041 17.9671 0.0044 17.7433 0.0044
19.0 88.046101 15.88845 1270.29 1.0 19.9618 0.0214 18.7213 0.0085 17.6688 0.0097
19.0 88.238359 15.88904 1095.123 1.0 19.3289 0.0088 18.7892 0.0084 18.5303 0.0086
19.0 88.062755 15.889281 1667.526 1.0 18.7599 0.01 18.2891 0.0039 18.0873 0.0073
19.0 88.134937 15.889258 1328.708 1.0 19.1603 0.0147 18.5899 0.005 18.3206 0.0061
19.0 88.193098 15.889705 3178.509 1.0 18.1592 0.0076 17.6203 0.0059 17.3698 0.0056
19.0 88.148805 15.890157 3417.859 1.0 18.5192 0.0112 17.6318 0.0095 17.1119 0.009
19.0 87.99146 15.889998 2826.139 1.0 18.6136 0.0061 17.7545 0.0017 17.3715 0.0031
19.0 88.066143 15.890895 3311.116 1.0 18.0932 0.0005 17.5935 0.0038 17.3796 0.0122
19.0 88.105441 15.891971 7476.31 1.0 17.3927 0.0043 16.7013 0.0024 16.4316 0.0032
19.0 88.237357 15.891452 1938.844 1.0 19.3352 0.0134 18.0812 0.0038 16.5854 0.0032
19.0 88.229861 15.891436 1857.302 1.0 18.7897 0.0074 18.2022 0.0054 17.928 0.0032
19.0 88.04672 15.893058 17669.215 1.0 16.5356 0.0065 15.7833 0.0024 15.5176 0.0037
19.0 88.109617 15.891886 1414.8 1.0 19.0355 0.0154 18.4502 0.0051 18.1942 0.0064
19.0 88.03267 15.892144 2510.185 1.0 18.4149 0.0066 17.8749 0.0019 17.6201 0.0067
19.0 88.194206 15.89247 1970.257 1.0 18.576 0.0151 18.0844 0.0045 17.8628 0.0015
19.0 88.24414 15.892525 682.245 1.0 19.6297 0.0211 19.0932 0.0115 18.8336 0.0146
19.0 88.209396 15.892897 1755.216 1.0 19.0784 0.0088 18.2916 0.0074 17.9803 0.0052
19.0 88.085979 15.892382 1195.068 1.0 19.9388 0.0111 18.6562 0.0037 18.0541 0.0078
19.0 88.241767 15.894281 9297.425 1.0 17.2243 0.0031 16.4611 0.0023 16.0766 0.0023
19.0 87.998332 15.893288 1708.376 1.0 18.8557 0.0048 18.2613 0.0044 18.0161 0.0099
19.0 87.992356 15.893477 2804.413 1.0 18.3515 0.008 17.7478 0.0033 17.4844 0.0033
19.0 88.1313 15.893134 1083.717 1.0 19.244 0.0066 18.6947 0.0055 18.4343 0.0157
19.0 88.076539 15.89652 73409.585 1.0 15.3472 0.0024 14.2301 0.0026 13.9374 0.0014
19.0 88.164144 15.893677 1052.687 1.0 19.4944 0.0265 18.7623 0.004 18.452 0.0144
19.0 88.162883 15.895453 16740.751 1.0 16.2051 0.0025 15.7955 0.0027 15.6138 0.0081
19.0 88.169687 15.893985 1279.38 1.0 18.9705 0.0124 18.5538 0.0072 18.3752 0.0058
19.0 88.028415 15.895439 12375.361 1.0 17.018 0.0032 16.1706 0.0016 15.8248 0.0055
19.0 88.132713 15.89453 2436.141 1.0 18.3612 0.0049 17.9551 0.0037 17.767 0.0035
19.0 88.19028 15.896013 6106.907 1.0 17.3896 0.0035 16.8838 0.0032 16.6452 0.0044
19.0 88.184521 15.894531 818.953 1.0 19.6161 0.0088 19.0219 0.0053 18.7379 0.0084
19.0 88.009999 15.896276 3094.355 1.0 18.0573 0.0054 17.6025 0.004 17.4167 0.0057
19.0 88.208613 15.896647 7143.837 1.0 16.9805 0.0043 16.7205 0.0027 16.6374 0.0055
19.0 88.197988 15.897168 6518.382 1.0 17.6756 0.0037 16.8118 0.0008 16.454 0.0027
19.0 88.060833 15.896261 1416.836 1.0 19.8212 0.0102 18.5686 0.0032 17.9663 0.0028
19.0 88.1217 15.896728 947.111 1.0 19.6566 0.0059 18.8547 0.0055 18.5 0.0128
19.0 88.102054 15.898602 17981.133 1.0 16.2603 0.0027 15.7346 0.0016 15.4918 0.0193
19.0 88.106633 15.897861 6218.73 1.0 17.3738 0.0062 16.8505 0.0026 16.6121 0.0034
19.0 88.233677 15.897559 1899.472 1.0 18.7531 0.0096 18.17 0.0035 17.9301 0.0198
19.0 87.995255 15.897684 1235.222 1.0 19.7362 0.0095 18.675 0.0037 18.1929 0.0032
19.0 88.203491 15.898951 1727.859 1.0 18.8859 0.0053 18.2935 0.0055 18.0329 0.0028
19.0 88.043086 15.899155 4062.278 1.0 17.8424 0.0053 17.3878 0.0027 17.1884 0.0048
19.0 88.241482 15.900061 7832.127 1.0 17.2631 0.0027 16.6243 0.0032 16.3252 0.0024
19.0 88.183847 15.90108 23964.233 1.0 15.9425 0.0017 15.4166 0.0013 15.1859 0.0037
19.0 88.020844 15.901033 10813.5 1.0 16.8478 0.0023 16.294 0.0052 16.0626 0.0011
19.0 88.007241 15.899668 915.979 1.0 20.0659 0.0173 18.8537 0.0045 17.5908 0.0012
19.0 88.209368 15.902143 14592.404 1.0 16.3476 0.0006 15.9716 0.0017 15.8212 0.0031
19.0 88.22921 15.901088 3258.181 1.0 18.1641 0.0012 17.5357 0.0035 17.2627 0.0067
19.0 87.994819 15.901312 5240.704 1.0 17.5521 0.0067 17.0508 0.0027 16.8336 0.0033
19.0 88.163289 15.901368 1411.017 1.0 19.1862 0.0162 18.4324 0.0039 18.081 0.0095
19.0 88.154674 15.90175 2458.673 1.0 18.7577 0.008 17.9 0.0022 17.5295 0.0081
19.0 88.219569 15.901734 2766.421 1.0 18.3047 0.0052 17.7811 0.0048 17.541 0.011
19.0 88.20584 15.902019 2135.044 1.0 18.5739 0.0049 18.0163 0.0036 17.7749 0.0058
19.0 88.217728 15.904096 56447.108 1.0 14.8958 0.0012 14.4941 0.0049 14.3247 0.0039
19.0 88.081159 15.90212 1007.086 1.0 19.5713 0.0146 19.0431 0.0064 18.816 0.0166
19.0 88.091134 15.903286 4838.953 1.0 17.6431 0.0063 17.1255 0.0018 16.9032 0.0058
19.0 88.198305 15.904705 17694.211 1.0 16.6264 0.0004 15.7342 0.0018 15.3292 0.0039
19.0 88.233645 15.905419 21025.344 1.0 16.088 0.0029 15.5821 0.0023 15.3583 0.0019
19.0 88.214163 15.904657 3438.436 1.0 18.3034 0.0106 17.5931 0.0036 17.2708 0.0066
19.0 88.076812 15.906005 28615.045 1.0 15.6116 0.0022 15.2477 0.0015 15.0987 0.0041
19.0 88.027281 15.903853 1005.288 1.0 19.728 0.0065 18.9953 0.0095 18.6532 0.0094
19.0 88.017963 15.904703 4580.941 1.0 17.6825 0.0025 17.2149 0.0023 17.0077 0.0088
19.0 88.13909 15.904987 2112.338 1.0 18.8307 0.0052 18.1889 0.0036 17.889 0.0032
19.0 88.142467 15.90633 18672.525 1.0 16.2238 0.0032 15.6841 0.0025 15.4209 0.0009
19.0 88.20755 15.905447 4080.89 1.0 17.912 0.0075 17.3305 0.0019 17.0887 0.0049
19.0 88.240888 15.905409 4228.666 1.0 17.9826 0.0055 17.3008 0.003 17.0077 0.0043
19.0 88.225071 15.905574 3431.287 1.0 17.8653 0.0041 17.5198 0.0018 17.3593 0.0156
19.0 88.136654 15.905532 3184.187 1.0 18.0813 0.0046 17.6156 0.0039 17.4021 0.006
19.0 88.013699 15.906207 8598.978 1.0 17.1599 0.0028 16.559 0.0019 16.3045 0.004
19.0 88.159444 15.905381 1165.856 1.0 19.2575 0.016 18.7186 0.0025 18.4741 0.0145
19.0 88.02096 15.905332 785.511 1.0 19.7099 0.0101 19.1683 0.0149 18.9214 0.0102
19.0 87.992339 15.905989 3424.414 1.0 18.1151 0.0047 17.5546 0.0033 17.3168 0.0034
19.0 88.117859 15.90963 43060.877 1.0 15.1445 0.0041 14.7749 0.0029 14.6233 0.0017
19.0 88.235275 15.906445 853.99 1.0 19.5622 0.0114 19.04 0.0063 18.7806 0.0196
19.0 88.166899 15.907942 7413.81 1.0 17.7341 0.0035 16.6838 0.0026 16.2075 0.0041
19.0 88.063352 15.907037 867.126 1.0 19.7884 0.0181 18.8877 0.0043 18.4882 0.0094
19.0 88.202297 15.908691 18104.778 1.0 16.6124 0.003 15.7344 0.001 15.3237 0.0025
19.0 88.140973 15.907477 753.728 1.0 19.9158 0.0087 19.1988 0.0099 18.8537 0.0114
19.0 88.119774 15.909223 5011.121 1.0 17.8694 0.0056 17.1213 0.003 16.7898 0.0031
19.0 88.227902 15.910275 5172.431 1.0 17.6139 0.0073 17.0999 0.0046 16.8711 0.0038
19.0 88.018345 15.908529 1796.826 1.0 18.6919 0.0062 18.1677 0.0058 17.9123 0.0061
19.0 88.09611 15.91061 21659.931 1.0 16.0112 0.0021 15.5188 0.002 15.3036 0.0051
19.0 88.010491 15.908766 1055.534 1.0 19.2387 0.0071 18.8969 0.0094 18.7621 0.0101
19.0 88.173282 15.910003 2280.354 1.0 18.6313 0.0109 17.9693 0.0038 17.6404 0.0063
19.0 88.148964 15.910178 3824.872 1.0 17.9335 0.0038 17.3895 0.0027 17.1499 0.0062
19.0 88.161126 15.910788 5560.308 1.0 17.3452 0.0029 16.9833 0.0031 16.8273 0.0039
19.0 88.143578 15.909815 723.269 1.0 20.0964 0.0075 19.4263 0.0085 19.1628 0.0104
19.0 88.089292 15.910334 1067.53 1.0 19.4793 0.016 18.8038 0.0061 18.5322 0.0062
19.0 88.084094 15.911879 7159.571 1.0 17.2402 0.003 16.7437 0.0031 16.5362 0.0089
19.0 88.123842 15.910404 970.342 1.0 19.8173 0.0096 18.9729 0.0045 18.6236 0.0093
19.0 88.233268 15.911131 2089.957 1.0 18.6585 0.002 18.1617 0.003 17.9308 0.0035
19.0 88.066219 15.911401 4190.125 1.0 18.2354 0.009 17.3069 0.0035 16.9163 0.0047
19.0 88.050683 15.912134 1113.611 1.0 19.2609 0.0165 18.6704 0.0075 18.0614 0.0174
19.0 88.227966 15.912665 4160.095 1.0 17.6764 0.0017 17.3089 0.0027 17.1392 0.0023
19.0 88.03835 15.913006 1711.774 1.0 18.8263 0.0048 18.2344 0.0041 17.9974 0.0047
19.0 88.11039 15.915305 56779.714 1.0 15.2773 0.0017 14.501 0.0065 14.1129 0.004
19.0 88.028194 15.914855 14966.767 1.0 16.5629 0.0003 15.9474 0.0018 15.7053 0.007
19.0 88.174866 15.913481 1641.245 1.0 19.5264 0.0076 18.3156 0.0046 17.7576 0.0076
19.0 88.153074 15.914742 8382.643 1.0 17.2142 0.0013 16.566 0.0013 16.281 0.001
19.0 88.222719 15.914867 10619.605 1.0 16.8594 0.0028 16.3137 0.0042 16.064 0.0052
19.0 88.176051 15.915937 30583.552 1.0 15.4962 0.0017 15.1245 0.0014 14.9811 0.0007
19.0 88.07897 15.914277 2376.864 1.0 18.3825 0.0041 17.9128 0.0043 17.7127 0.0122
19.0 88.16331 15.916895 37333.395 1.0 15.3571 0.0019 14.935 0.0002 14.739 0.0037
19.0 88.216843 15.91681 37511.166 1.0 15.4014 0.0019 14.9491 0.0033 14.7523 0.0032
19.0 88.16512 15.915382 3735.628 1.0 18.2993 0.0065 17.4576 0.004 17.0656 0.0047
19.0 88.23152 15.91642 16311.367 1.0 16.0624 0.0043 15.8299 0.0042 15.7423 0.0035
19.0 88.236929 15.915039 690.981 1.0 20.1662 0.0137 19.2726 0.0086 18.8872 0.0142
19.0 88.190904 15.917568 32623.962 1.0 15.5608 0.0022 15.0713 0.0019 14.8557 0.0037
19.0 88.142051 15.915868 2377.307 1.0 19.2335 0.008 17.9795 0.0037 17.3494 0.0028
19.0 88.174319 15.918533 39011.37 1.0 15.2748 0.0031 14.8481 0.0014 14.6882 0.003
19.0 88.22956 15.917252 7780.234 1.0 17.0359 0.0022 16.6168 0.0013 16.4235 0.003
19.0 88.179278 15.915859 1050.271 1.0 19.8889 0.0165 18.7503 0.0031 18.2175 0.0068
19.0 88.14433 15.91662 1091.784 1.0 19.2149 0.0127 18.7414 0.0071 18.5402 0.0194
19.0 88.064631 15.917485 2628.142 1.0 18.4499 0.0031 17.7899 0.0038 17.4939 0.0078
19.0 88.139426 15.919659 64046.474 1.0 15.1799 0.0021 14.3277 0.0031 13.943 0.0032
19.0 88.126903 15.919842 68812.467 1.0 14.7734 0.0014 14.2835 0.0058 14.1039 0.002
19.0 88.171337 15.917819 1268.441 1.0 19.3817 0.0077 18.5988 0.0046 18.2703 0.0068
19.0 88.114961 15.918155 2322.502 1.0 18.5433 0.0057 18.0102 0.0041 17.7853 0.0107
19.0 88.12361 15.918921 4614.887 1.0 17.4538 0.0067 17.0746 0.0034 16.9086 0.0097
19.0 88.24003 15.918608 965.32 1.0 19.4353 0.0057 18.9521 0.006 18.7259 0.0081
19.0 88.02379 15.920245 16737.566 1.0 16.4367 0.0027 15.8217 0.0029 15.5807 0.0047
19.0 88.087694 15.919827 5234.822 1.0 17.6038 0.0035 17.0696 0.0035 16.8376 0.0071
19.0 88.135897 15.919899 2981.637 1.0 18.3085 0.015 17.6829 0.0054 17.3884 0.0041
19.0 88.011533 15.919851 1226.353 1.0 19.4807 0.0134 18.6298 0.0061 18.2503 0.0087
19.0 88.081207 15.920531 1578.068 1.0 18.7381 0.0027 18.3446 0.0037 18.174 0.0098
19.0 88.19285 15.921399 5687.699 1.0 17.3983 0.0124 16.922 0.0029 16.7225 0.0043
19.0 88.183254 15.920627 882.871 1.0 19.6762 0.0055 19.0636 0.0038 18.7946 0.0102
19.0 88.200792 15.922102 7980.044 1.0 17.423 0.0053 16.5941 0.0027 16.269 0.0045
19.0 88.04451 15.921558 915.582 1.0 20.0262 0.0197 18.8812 0.0096 18.3602 0.016
19.0 88.185339 15.922306 2161.287 1.0 19.2104 0.0106 17.9962 0.0038 17.4437 0.0039
19.0 88.219706 15.922097 968.317 1.0 19.5796 0.0231 19.0033 0.0051 18.7284 0.0075
19.0 88.035027 15.92253 1598.115 1.0 19.2504 0.0095 18.3468 0.0064 17.9622 0.0049
19.0 88.191445 15.926044 103587.462 1.0 14.3519 0.0038 13.8092 0.0018 13.6433 0.001
19.0 88.201572 15.923774 4991.995 1.0 17.617 0.0056 17.1328 0.003 16.9144 0.0049
19.0 88.192387 15.923744 9715.886 1.0 16.8131 0.0045 16.3706 0.0021 16.1796 0.0025
19.0 88.019747 15.922605 1370.799 1.0 19.4913 0.0151 18.5834 0.0081 18.1449 0.0117
19.0 88.137631 15.923477 2795.566 1.0 18.4114 0.006 17.7237 0.0019 17.3944 0.0033
19.0 88.0166 15.923003 899.488 1.0 19.5484 0.0068 19.0321 0.0079 18.7704 0.0094
19.0 88.126775 15.924757 9674.179 1.0 16.7129 0.007 16.4048 0.0052 16.2751 0.0033
19.0 88.097174 15.92363 1260.07 1.0 19.9144 0.0141 18.6592 0.0061 17.9951 0.0113
19.0 87.991682 15.923913 2832.247 1.0 18.7742 0.0065 17.7782 0.0048 17.3526 0.0072
19.0 88.243822 15.925236 5533.758 1.0 17.6335 0.0044 17.053 0.0017 16.8085 0.0039
19.0 88.18532 15.925223 5550.388 1.0 17.384 0.0056 16.9299 0.002 16.7406 0.0043
19.0 88.220732 15.925698 5517.716 1.0 17.6457 0.0032 17.0249 0.0026 16.7478 0.0029
19.0 88.14355 15.924497 1566.453 1.0 19.4671 0.0134 18.4238 0.0057 17.9856 0.0084
19.0 88.083587 15.927163 36712.721 1.0 15.6684 0.0033 14.9551 0.0015 14.6733 0.0097
19.0 88.156673 15.92575 4189.302 1.0 18.029 0.0097 17.3318 0.0053 17.054 0.0144
19.0 87.998066 15.924965 1241.019 1.0 19.1037 0.0073 18.5983 0.0072 18.3677 0.0065
19.0 88.042997 15.925272 840.147 1.0 19.5561 0.0126 19.039 0.0137 18.7905 0.0045
19.0 88.076919 15.925259 789.021 1.0 19.6729 0.0259 19.0832 0.0122 18.8405 0.0092
19.0 88.108228 15.925848 1533.377 1.0 19.5043 0.0082 18.3585 0.0059 17.7943 0.0053
19.0 88.03489 15.926629 5385.972 1.0 17.5715 0.0057 17.0039 0.0027 16.7337 0.0018
19.0 88.212783 15.926676 3147.52 1.0 18.0272 0.0092 17.5792 0.0028 17.3635 0.0035
19.0 88.028739 15.927343 6588.443 1.0 17.308 0.0044 16.8212 0.0036 16.6041 0.003
19.0 88.101691 15.926436 1550.046 1.0 18.8517 0.007 18.334 0.0051 18.0956 0.0046
19.0 88.063653 15.92839 35132.663 1.0 15.4312 0.0014 14.9988 0.0034 14.8021 0.0019
19.0 88.013527 15.926338 717.351 1.0 19.9901 0.012 19.2463 0.0111 18.9087 0.0119
19.0 88.241412 15.927435 4074.194 1.0 18.419 0.0029 17.3501 0.0023 16.8954 0.0026
19.0 88.115823 15.929482 60073.0 1.0 15.0346 0.0024 14.435 0.0033 14.1615 0.0022
19.0 88.218812 15.928172 3463.822 1.0 18.1325 0.0089 17.5315 0.0052 17.2293 0.0032
19.0 88.211831 15.929959 41452.369 1.0 15.2532 0.0006 14.8281 0.0043 14.6267 0.0011
19.0 88.232887 15.930805 48011.643 1.0 15.109 0.0012 14.6818 0.0028 14.5117 0.0033
19.0 88.240558 15.929139 2433.997 1.0 18.527 0.006 17.9032 0.0024 17.6141 0.0031
19.0 88.151701 15.930477 5538.006 1.0 17.5221 0.0039 16.9795 0.0021 16.732 0.0136
19.0 88.093802 15.929972 2164.063 1.0 18.4274 0.0092 17.9456 0.0056 17.7176 0.0001
19.0 88.180023 15.933552 49442.628 1.0 14.935 0.0024 14.6136 0.0033 14.4891 0.0042
