cat_id ra dec i_Swope_flux i_Swope_fluxerr g_PS gerr_PS r_PS rerr_PS i_PS ierr_PS
0.0 88.063855 15.873731 87850.163 52.990339356688 15.0485 0.0021 14.5737 0.0017 14.3842 0.003
0.0 88.117003 15.870142 3773.845 45.890076312666 18.6271 0.0072 18.0621 0.0034 17.8138 0.0053
0.0 87.994013 15.871064 9969.757 59.20795804952 17.7616 0.0044 17.043 0.0029 16.7509 0.0036
0.0 88.229091 15.87174 23477.33 191.21133286883 16.5945 0.0037 16.0796 0.0056 15.8498 0.0036
0.0 88.149594 15.87163 5898.938 56.748085521587 18.4045 0.006 17.6641 0.0032 17.3357 0.0078
0.0 88.232919 15.872807 21948.744 50.079417849976 16.6463 0.0038 16.147 0.0023 15.9283 0.004
0.0 88.223999 15.871388 4335.794 79.088592598675 18.4259 0.0037 17.9075 0.0045 17.6622 0.0054
0.0 88.034335 15.871757 3430.929 51.198989619375 19.3272 0.0045 18.3673 0.0046 17.9696 0.0079
0.0 88.205347 15.873732 4246.277 40.961800004361 18.5808 0.0041 17.9678 0.0045 17.6997 0.0022
0.0 88.029589 15.87474 55284.284 53.098864163824 15.4495 0.002 15.0542 0.0011 14.9051 0.0025
0.0 88.125961 15.873259 5978.663 51.370304306657 17.869 0.0068 17.4813 0.0027 17.313 0.0042
0.0 88.027393 15.873135 3656.931 43.893596352294 19.2418 0.0083 18.2532 0.0048 17.8615 0.0101
0.0 88.156526 15.876408 14401.772 47.880338563414 17.3591 0.0059 16.649 0.0032 16.3431 0.01
0.0 88.07869 15.876813 37443.778 233.01235024528 16.2572 0.0039 15.6215 0.0013 15.3444 0.0051
0.0 88.104885 15.876679 12988.103 57.854689999169 17.24 0.0013 16.7151 0.0018 16.4914 0.0024
0.0 88.06274 15.875653 3103.607 48.405147056179 20.0289 0.028 18.7666 0.0055 18.0509 0.0025
0.0 88.084329 15.879939 40475.996 54.411317041471 15.904 0.0019 15.4396 0.0012 15.2448 0.0043
0.0 88.137304 15.879479 4053.127 51.90890801215 18.4683 0.0068 17.9735 0.0024 17.7336 0.0099
0.0 88.124252 15.880201 3843.673 70.474431466866 19.0283 0.0069 18.1522 0.0065 17.7807 0.005
0.0 88.079365 15.881191 7494.95 50.675213127114 17.9154 0.0052 17.3454 0.0033 17.1119 0.0085
0.0 88.11167 15.882233 28468.023 133.02961204533 16.2109 0.0033 15.789 0.0024 15.617 0.0039
0.0 87.992388 15.88368 66509.888 51.194742310775 15.1581 0.0021 14.7994 0.0016 14.6741 0.0016
0.0 88.04621 15.885569 134584.544 59.791091299929 15.3177 0.002 14.3935 0.002 13.9823 0.0011
0.0 88.183389 15.882589 18832.644 54.711524825294 16.8723 0.0049 16.3287 0.0018 16.0929 0.0014
0.0 88.019514 15.882223 7406.279 59.403344225605 17.5 0.0031 17.193 0.0032 17.0846 0.0022
0.0 88.123796 15.88287 11852.069 49.18313454467 18.7071 0.012 17.4198 0.007 16.6399 0.0066
0.0 88.076659 15.888022 148775.475 51.87929106638 15.0569 0.0028 14.2393 0.0041 13.8641 0.0054
0.0 88.102366 15.883899 7872.323 89.374411996842 18.6826 0.0054 17.543 0.0036 17.0558 0.0039
0.0 88.082565 15.887088 76270.167 51.200126041709 15.3374 0.0027 14.781 0.0016 14.5536 0.0013
0.0 88.17193 15.885591 12255.706 77.933053510921 17.9566 0.0043 16.9889 0.0029 16.5369 0.0052
0.0 88.23188 15.88596 23473.825 60.797600410807 16.4129 0.0022 16.0243 0.0031 15.8596 0.0016
0.0 88.174103 15.885493 17109.256 55.224067405076 17.3387 0.0003 16.5758 0.0015 16.188 0.0125
0.0 88.01902 15.885642 10634.32 52.221597621081 17.9073 0.0037 17.0206 0.0035 16.6864 0.0066
0.0 88.034173 15.884348 4002.585 56.052739437072 18.9206 0.0087 18.1083 0.0053 17.7576 0.0073
0.0 88.122971 15.884759 4632.558 64.916873280319 18.9873 0.0138 18.0211 0.0037 17.5904 0.0056
0.0 88.146013 15.885258 4475.929 46.318613544818 18.4209 0.0065 17.8975 0.0018 17.6741 0.0055
0.0 88.089941 15.885785 3192.59 54.123320745675 19.1928 0.0148 18.3531 0.0025 17.989 0.02
0.0 88.236384 15.888195 56243.005 87.348759554889 15.3806 0.0028 15.0426 0.0012 14.9051 0.0034
0.0 88.084366 15.885741 3139.55 47.904383624291 18.5961 0.008 18.1533 0.0048 17.9499 0.0111
0.0 88.032252 15.886247 3543.524 48.251458012625 20.5137 0.0274 19.2162 0.0052 18.0261 0.0098
0.0 88.127861 15.88661 4597.778 79.990353906316 18.3758 0.0042 17.8648 0.004 17.6152 0.0041
0.0 88.229595 15.888536 6496.496 50.213596938928 17.8154 0.0034 17.4005 0.0014 17.2222 0.0045
0.0 88.0877 15.886998 4404.326 50.112643449972 18.4063 0.0065 17.887 0.003 17.7025 0.0165
0.0 88.142619 15.888019 17348.067 57.863919213256 16.9224 0.0029 16.4058 0.0023 16.1635 0.0043
0.0 88.002168 15.887096 2920.619 47.366403735482 19.364 0.015 18.4909 0.0034 18.1021 0.0186
0.0 88.186137 15.888489 7972.56 54.790304481668 17.442 0.0044 17.1148 0.0041 16.979 0.0075
0.0 88.046124 15.888469 4479.969 55.112209732195 19.9618 0.0214 18.7213 0.0085 17.6688 0.0097
0.0 88.170785 15.888316 3653.339 62.948638323361 18.578 0.0082 18.0739 0.0044 17.8371 0.0057
0.0 88.133014 15.888781 3641.473 60.224625157954 18.3528 0.0059 17.9938 0.0032 17.8311 0.0085
0.0 88.130401 15.889112 4000.496 62.874800810619 18.4652 0.0041 17.9671 0.0044 17.7433 0.0044
0.0 88.148804 15.890151 7309.052 51.185108394097 18.5192 0.0112 17.6318 0.0095 17.1119 0.009
0.0 88.066137 15.890909 5673.005 58.717303308103 18.0932 0.0005 17.5935 0.0038 17.3796 0.0122
0.0 88.237345 15.891501 13160.763 50.865975357415 19.3352 0.0134 18.0812 0.0038 16.5854 0.0032
0.0 88.229861 15.891461 3410.248 60.777637595731 18.7897 0.0074 18.2022 0.0054 17.928 0.0032
0.0 88.032674 15.892135 4628.646 52.507070588683 18.4149 0.0066 17.8749 0.0019 17.6201 0.0067
0.0 88.076545 15.896587 176350.566 53.821410153436 15.3472 0.0024 14.2301 0.0026 13.9374 0.0014
0.0 88.085977 15.892382 3173.65 56.324525287657 19.9388 0.0111 18.6562 0.0037 18.0541 0.0078
0.0 88.209392 15.892924 3258.534 58.681790839694 19.0784 0.0088 18.2916 0.0074 17.9803 0.0052
0.0 88.194226 15.892477 3517.918 52.063627631998 18.576 0.0151 18.0844 0.0045 17.8628 0.0015
0.0 87.992355 15.893481 5196.203 47.474335461739 18.3515 0.008 17.7478 0.0033 17.4844 0.0033
0.0 88.162883 15.89546 28031.285 50.953392432295 16.2051 0.0025 15.7955 0.0027 15.6138 0.0081
0.0 88.028428 15.895442 23712.817 55.621822100438 17.018 0.0032 16.1706 0.0016 15.8248 0.0055
0.0 88.132719 15.894517 4139.282 59.427830525274 18.3612 0.0049 17.9551 0.0037 17.767 0.0035
0.0 88.190279 15.896017 10809.198 107.61594959617 17.3896 0.0035 16.8838 0.0032 16.6452 0.0044
0.0 88.060845 15.896241 3449.807 53.226558216867 19.8212 0.0102 18.5686 0.0032 17.9663 0.0028
0.0 88.010009 15.896281 5553.173 48.925717472888 18.0573 0.0054 17.6025 0.004 17.4167 0.0057
0.0 88.197991 15.897173 13318.478 60.647702175371 17.6756 0.0037 16.8118 0.0008 16.454 0.0027
0.0 88.102074 15.898617 31725.703 52.324214243626 16.2603 0.0027 15.7346 0.0016 15.4918 0.0193
0.0 88.106655 15.897867 11321.01 60.922351180862 17.3738 0.0062 16.8505 0.0026 16.6121 0.0034
0.0 88.233685 15.897561 3644.462 58.153333784001 18.7531 0.0096 18.17 0.0035 17.9301 0.0198
0.0 88.007227 15.8997 5092.461 79.271241360306 20.0659 0.0173 18.8537 0.0045 17.5908 0.0012
0.0 88.0142 15.903848 187931.529 48.658545758605 14.1586 0.0002 13.7869 0.002 13.5759 0.001
0.0 88.020843 15.901036 19073.638 205.82682762065 16.8478 0.0023 16.294 0.0052 16.0626 0.0011
0.0 88.229207 15.901108 6363.942 51.056535182806 18.1641 0.0012 17.5357 0.0035 17.2627 0.0067
0.0 87.994833 15.901325 9502.432 50.15724296846 17.5521 0.0067 17.0508 0.0027 16.8336 0.0033
0.0 88.209376 15.902159 23513.911 59.931953693692 16.3476 0.0006 15.9716 0.0017 15.8212 0.0031
0.0 88.217719 15.904124 94566.723 58.448105254271 14.8958 0.0012 14.4941 0.0049 14.3247 0.0039
0.0 88.163269 15.901357 2925.613 51.238236267593 19.1862 0.0162 18.4324 0.0039 18.081 0.0095
0.0 88.219554 15.901742 4927.631 56.413928584695 18.3047 0.0052 17.7811 0.0048 17.541 0.011
0.0 88.154683 15.901763 4989.679 47.361511329171 18.7577 0.008 17.9 0.0022 17.5295 0.0081
0.0 88.205837 15.902028 3806.642 54.008813185581 18.5739 0.0049 18.0163 0.0036 17.7749 0.0058
0.0 88.19831 15.904725 37900.537 178.39116516379 16.6264 0.0004 15.7342 0.0018 15.3292 0.0039
0.0 88.23365 15.905441 37891.535 69.623230960133 16.088 0.0029 15.5821 0.0023 15.3583 0.0019
0.0 88.07682 15.906016 45034.267 51.031117871264 15.6116 0.0022 15.2477 0.0015 15.0987 0.0041
0.0 88.017944 15.904707 7923.096 74.200894027254 17.6825 0.0025 17.2149 0.0023 17.0077 0.0088
0.0 88.142467 15.906348 34221.221 48.125773298688 16.2238 0.0032 15.6841 0.0025 15.4209 0.0009
0.0 88.214192 15.904667 6239.652 106.99834292483 18.3034 0.0106 17.5931 0.0036 17.2708 0.0066
0.0 88.207566 15.905458 7422.212 65.630278209095 17.912 0.0075 17.3305 0.0019 17.0887 0.0049
0.0 88.136641 15.905534 5621.25 44.737564591311 18.0813 0.0046 17.6156 0.0039 17.4021 0.006
0.0 88.225072 15.905599 5799.13 48.542365664266 17.8653 0.0041 17.5198 0.0018 17.3593 0.0156
0.0 88.11788 15.909641 70081.298 46.962052475962 15.1445 0.0041 14.7749 0.0029 14.6233 0.0017
0.0 88.166922 15.907979 16936.653 45.610838077061 17.7341 0.0035 16.6838 0.0026 16.2075 0.0041
0.0 88.202312 15.908706 37782.295 215.2782371707 16.6124 0.003 15.7344 0.001 15.3237 0.0025
0.0 88.049993 15.908212 3347.976 49.446074144257 20.3108 0.0223 18.9849 0.0148 17.9602 0.0023
0.0 88.096133 15.910603 38091.311 44.240163542198 16.0112 0.0021 15.5188 0.002 15.3036 0.0051
0.0 88.227904 15.910282 9354.997 54.268120192788 17.6139 0.0073 17.0999 0.0046 16.8711 0.0038
0.0 88.119789 15.909234 9719.466 47.389993984144 17.8694 0.0056 17.1213 0.003 16.7898 0.0031
0.0 88.018358 15.908555 3414.199 47.436291557627 18.6919 0.0062 18.1677 0.0058 17.9123 0.0061
0.0 88.173307 15.91002 4470.197 50.418135992067 18.6313 0.0109 17.9693 0.0038 17.6404 0.0063
0.0 88.148976 15.910185 6930.819 47.221954595823 17.9335 0.0038 17.3895 0.0027 17.1499 0.0062
0.0 88.161129 15.910802 9090.986 89.330103525562 17.3452 0.0029 16.9833 0.0031 16.8273 0.0039
0.0 88.066208 15.9114 8524.751 51.449555513579 18.2354 0.009 17.3069 0.0035 16.9163 0.0047
0.0 88.084101 15.911897 12203.259 50.641158291952 17.2402 0.003 16.7437 0.0031 16.5362 0.0089
0.0 88.110409 15.915308 115569.647 178.25273490648 15.2773 0.0017 14.501 0.0065 14.1129 0.004
0.0 88.227969 15.912676 7243.705 56.280103147241 17.6764 0.0017 17.3089 0.0027 17.1392 0.0023
0.0 88.028195 15.914859 26306.357 50.894971110744 16.5629 0.0003 15.9474 0.0018 15.7053 0.007
0.0 88.176052 15.915949 51085.609 48.182582695976 15.4962 0.0017 15.1245 0.0014 14.9811 0.0007
0.0 88.153089 15.914757 14693.847 65.159472355277 17.2142 0.0013 16.566 0.0013 16.281 0.001
0.0 88.163329 15.916912 62569.732 249.01817035081 15.3571 0.0019 14.935 0.0002 14.739 0.0037
0.0 88.07899 15.914282 4221.062 58.766511406506 18.3825 0.0041 17.9128 0.0043 17.7127 0.0122
0.0 88.216851 15.916836 63785.472 383.84454641566 15.4014 0.0019 14.9491 0.0033 14.7523 0.0032
0.0 88.16512 15.915416 7675.375 53.532849458778 18.2993 0.0065 17.4576 0.004 17.0656 0.0047
0.0 88.142064 15.915871 5974.323 55.333652526751 19.2335 0.008 17.9795 0.0037 17.3494 0.0028
0.0 88.190912 15.917581 56175.607 687.31712312236 15.5608 0.0022 15.0713 0.0019 14.8557 0.0037
0.0 88.174329 15.918547 66313.403 148.1434020135 15.2748 0.0031 14.8481 0.0014 14.6882 0.003
0.0 88.139441 15.919665 135556.784 48.162720249089 15.1799 0.0021 14.3277 0.0031 13.943 0.0032
0.0 88.229559 15.917264 13743.095 66.912244498525 17.0359 0.0022 16.6168 0.0013 16.4235 0.003
0.0 88.126933 15.91985 114381.565 44.297083054902 14.7734 0.0014 14.2835 0.0058 14.1039 0.002
0.0 88.076019 15.916863 3690.432 48.877954392729 20.2844 0.0104 18.9641 0.0068 17.9139 0.0123
0.0 88.114976 15.918154 3869.237 56.263357539723 18.5433 0.0057 18.0102 0.0041 17.7853 0.0107
0.0 88.12363 15.918916 8450.125 65.771257148067 17.4538 0.0067 17.0746 0.0034 16.9086 0.0097
0.0 88.02381 15.920256 29123.056 58.503932390855 16.4367 0.0027 15.8217 0.0029 15.5807 0.0047
0.0 88.135912 15.919893 5525.053 52.636276547938 18.3085 0.015 17.6829 0.0054 17.3884 0.0041
0.0 88.087713 15.919829 8980.947 54.804375431628 17.6038 0.0035 17.0696 0.0035 16.8376 0.0071
0.0 88.011541 15.919849 2642.485 44.972223958073 19.4807 0.0134 18.6298 0.0061 18.2503 0.0087
0.0 88.192859 15.921417 10146.398 54.535053821703 17.3983 0.0124 16.922 0.0029 16.7225 0.0043
0.0 88.185353 15.922321 5275.825 91.637148332618 19.2104 0.0106 17.9962 0.0038 17.4437 0.0039
0.0 88.191426 15.926065 179420.884 136.45944945947 14.3519 0.0038 13.8092 0.0018 13.6433 0.001
0.0 88.201586 15.923839 8519.03 51.389317790475 17.617 0.0056 17.1328 0.003 16.9144 0.0049
0.0 88.19239 15.923767 16922.051 63.411432043506 16.8131 0.0045 16.3706 0.0021 16.1796 0.0025
0.0 88.097201 15.923612 3447.644 49.985916592592 19.9144 0.0141 18.6592 0.0061 17.9951 0.0113
0.0 87.991699 15.923925 5470.808 76.348720935454 18.7742 0.0065 17.7782 0.0048 17.3526 0.0072
0.0 88.126798 15.924771 15025.343 52.154810015538 16.7129 0.007 16.4048 0.0052 16.2751 0.0033
0.0 88.18532 15.925245 10089.412 58.046070123714 17.384 0.0056 16.9299 0.002 16.7406 0.0043
0.0 88.220775 15.925754 10149.788 50.212052989296 17.6457 0.0032 17.0249 0.0026 16.7478 0.0029
0.0 88.156678 15.925782 7544.318 49.302480954213 18.029 0.0097 17.3318 0.0053 17.054 0.0144
0.0 88.063656 15.928384 58892.238 51.799938036286 15.4312 0.0014 14.9988 0.0034 14.8021 0.0019
0.0 88.115836 15.929484 107744.624 51.48160416029 15.0346 0.0024 14.435 0.0033 14.1615 0.0022
0.0 88.212777 15.926683 5812.916 44.306111386261 18.0272 0.0092 17.5792 0.0028 17.3635 0.0035
0.0 88.101715 15.926428 2815.706 48.018587749452 18.8517 0.007 18.334 0.0051 18.0956 0.0046
0.0 88.211844 15.929985 70873.566 53.281805648402 15.2532 0.0006 14.8281 0.0043 14.6267 0.0011
0.0 88.232884 15.930825 81448.36 81.102871924659 15.109 0.0012 14.6818 0.0028 14.5117 0.0033
0.0 88.218774 15.928183 6574.657 78.722210595125 18.1325 0.0089 17.5315 0.0052 17.2293 0.0032
0.0 88.093835 15.929964 3956.313 50.264902812124 18.4274 0.0092 17.9456 0.0056 17.7176 0.0001
0.0 88.151704 15.930478 10257.914 42.158086561007 17.5221 0.0039 16.9795 0.0021 16.732 0.0136
0.0 88.030039 15.930808 7873.345 91.06164540316 19.1331 0.0104 17.8228 0.008 17.0522 0.0039
0.0 88.180036 15.933576 79414.445 55.914125175837 14.935 0.0024 14.6136 0.0033 14.4891 0.0042
0.0 88.02568 15.9331 11741.136 52.280253905754 17.3195 0.0033 16.7959 0.004 16.5563 0.0042
0.0 88.176827 15.932709 3331.845 49.927432287149 18.8261 0.0084 18.2001 0.0034 17.9029 0.0051
0.0 88.063426 15.934193 7454.018 58.325414234994 17.7411 0.0039 17.2643 0.0029 17.0482 0.0037
0.0 88.15463 15.934675 5982.981 65.981247703495 17.9119 0.0037 17.4553 0.0022 17.2657 0.0057
0.0 88.049046 15.935606 8261.169 54.020865409957 19.2017 0.0142 17.8707 0.0028 17.0027 0.0045
0.0 88.181187 15.936045 5689.016 74.132754217988 18.0022 0.0038 17.5507 0.0018 17.3502 0.0033
0.0 88.235859 15.936282 3409.269 49.965321898111 19.7338 0.0111 18.5556 0.0033 17.9629 0.0098
0.0 88.077407 15.936701 6414.549 64.906153182933 18.0731 0.0059 17.5134 0.0046 17.2485 0.0178
0.0 88.225538 15.936901 5030.971 48.536432174747 18.579 0.0067 17.8667 0.0018 17.5405 0.0055
0.0 88.046352 15.942428 198660.391 48.580679060533 13.9787 0.0029 13.7069 0.0066 13.4964 0.001
0.0 88.117908 15.942146 116573.497 53.406109877858 15.3037 0.0023 14.469 0.0044 14.0666 0.0006
0.0 88.038064 15.939298 4301.53 49.464225393125 18.5826 0.0047 17.9653 0.0055 17.6729 0.0074
0.0 87.995501 15.943322 186366.028 50.384190474145 14.3435 0.0064 13.8049 0.0075 13.6315 0.0124
0.0 88.176367 15.941455 4955.287 50.221428574592 18.7981 0.0079 17.8844 0.0044 17.4974 0.0053
0.0 88.186886 15.941545 6881.799 52.702537992031 17.7551 0.0008 17.3496 0.0038 17.1733 0.005
0.0 88.062108 15.943836 30872.734 48.385451190566 16.1549 0.0039 15.7025 0.0021 15.5115 0.0062
0.0 88.230205 15.942987 2769.167 50.688092658121 18.8853 0.017 18.4037 0.0048 18.1879 0.0046
0.0 88.032648 15.943127 3396.015 53.733615351881 18.8463 0.0055 18.2367 0.0047 17.9777 0.0062
0.0 88.006691 15.944125 7819.74 112.91080737499 18.3985 0.0067 17.4274 0.0044 17.0097 0.0056
0.0 88.189311 15.944953 13003.062 54.60959866683 17.5272 0.0044 16.8141 0.0029 16.4717 0.0031
0.0 87.997035 15.94477 6902.541 73.197454399557 17.4644 0.0014 17.2241 0.0044 17.1231 0.002
0.0 88.057846 15.947067 74225.153 50.079012066743 15.1818 0.0019 14.7381 0.0024 14.5574 0.0061
0.0 88.239334 15.945286 12517.07 52.023787955458 17.1188 0.0064 16.7168 0.002 16.5301 0.0048
0.0 88.136382 15.945807 19298.864 50.3572177044 16.7382 0.0033 16.242 0.0018 16.0336 0.007
0.0 88.072892 15.946037 9152.678 48.7102450664 17.4264 0.004 16.9946 0.0025 16.8149 0.0036
0.0 88.094494 15.946849 7797.756 48.941983584793 17.6723 0.0042 17.1887 0.0028 16.9885 0.0067
0.0 88.141707 15.949991 42885.137 43.999250930879 16.3127 0.0023 15.5185 0.0023 15.138 0.0034
0.0 88.148468 15.951197 74706.753 56.677337294646 15.0953 0.0022 14.6917 0.002 14.5377 0.0044
0.0 88.179622 15.949253 9044.349 49.128754466288 17.6984 0.0019 17.1424 0.0021 16.8614 0.005
0.0 88.221273 15.948916 5184.916 62.786376978974 18.701 0.0135 17.8425 0.0049 17.4823 0.005
0.0 88.054727 15.949252 4005.25 49.283406800852 19.2555 0.0068 18.2384 0.0044 17.744 0.0053
0.0 88.006647 15.95049 14487.983 51.593339189907 17.4352 0.0001 16.7158 0.0022 16.3769 0.0016
0.0 88.151923 15.950759 23158.908 48.79592229138 16.4156 0.0023 15.9836 0.0022 15.8095 0.0032
0.0 87.99146 15.950054 4048.423 47.966576294499 18.7407 0.0156 18.0748 0.0062 17.7511 0.0063
0.0 88.16253 15.951801 20826.732 57.679193992823 18.3218 0.0059 17.1073 0.0021 16.0119 0.008
0.0 88.003951 15.951945 8077.092 47.737305664835 17.752 0.004 17.2468 0.0028 16.9923 0.0059
0.0 88.195445 15.950881 2805.653 47.476537509802 19.8555 0.0263 18.7227 0.0156 18.1768 0.0197
0.0 88.177632 15.954257 44055.09 102.81677121637 15.9194 0.0019 15.373 0.0015 15.1312 0.0017
0.0 88.032828 15.956875 108595.751 52.973204006058 15.9314 0.0013 14.7493 0.0015 14.1767 0.0019
0.0 88.098191 15.95363 9663.773 48.519677001381 17.2928 0.011 16.9208 0.0035 16.8048 0.0097
0.0 88.15383 15.953932 9521.844 48.634263165353 17.5666 0.0035 17.0155 0.0029 16.7712 0.0048
0.0 88.195572 15.954534 14372.594 49.376112750405 17.0781 0.0033 16.5893 0.0023 16.3733 0.0046
0.0 88.090462 15.953471 4510.116 61.517305194628 18.5107 0.0016 17.897 0.0047 17.6322 0.006
0.0 88.055033 15.955156 2657.106 47.84965534436 19.734 0.0116 18.6619 0.0123 18.2059 0.0046
0.0 88.190649 15.958549 28880.975 94.753854192801 17.7092 0.0056 16.4764 0.0041 15.636 0.0035
0.0 88.022274 15.958531 13925.116 52.938921563476 17.3451 0.005 16.6632 0.0019 16.3806 0.0016
0.0 88.005473 15.958039 3510.623 47.464450481491 18.6885 0.0045 18.1112 0.0051 17.8567 0.0045
0.0 88.230632 15.958658 10876.41 45.416079282661 17.6823 0.008 16.9971 0.0023 16.7009 0.0052
0.0 88.050318 15.959385 18990.269 162.38662216404 16.704 0.0025 16.2284 0.0019 16.0152 0.0025
0.0 88.067095 15.959862 4373.406 45.964445343509 18.7336 0.0089 17.9441 0.0032 17.6198 0.0065
0.0 88.064877 15.961694 25041.371 48.233089857327 16.4581 0.0048 15.956 0.0025 15.7216 0.0056
0.0 88.104431 15.961183 11646.194 41.591402268566 17.1513 0.0039 16.727 0.0017 16.5315 0.0031
0.0 88.212519 15.96049 7230.158 51.439077494141 18.7271 0.0042 17.6515 0.0023 17.1503 0.0082
0.0 88.230856 15.961495 9449.575 67.676578962762 17.7239 0.0069 17.0998 0.0018 16.8336 0.0046
0.0 88.109249 15.962564 24976.72 70.983991206587 16.3304 0.0045 15.8953 0.0019 15.7214 0.0036
0.0 88.218804 15.96456 72993.649 51.279414930117 15.3856 0.0031 14.8407 0.0009 14.6118 0.0074
0.0 88.170278 15.961691 5310.139 93.890103147732 18.3495 0.0059 17.7291 0.0022 17.4346 0.0059
0.0 88.153626 15.9622 6369.429 44.822952317023 18.63 0.0053 17.6347 0.0054 17.2318 0.006
0.0 88.086137 15.963421 15266.613 61.411443145815 16.8361 0.0036 16.427 0.0014 16.2508 0.0047
0.0 88.198162 15.965046 15955.312 58.431574266205 16.7833 0.0022 16.4119 0.0013 16.2646 0.0041
0.0 88.194881 15.966831 102578.643 170.53212783546 15.163 0.001 14.5303 0.0011 14.2545 0.0009
0.0 87.996357 15.963877 3054.923 46.241705702207 19.481 0.0276 18.5546 0.0071 18.0696 0.0131
0.0 88.13442 15.964761 8079.89 54.936399819021 17.8921 0.0119 17.1995 0.0051 16.909 0.0051
0.0 88.179616 15.965579 21445.88 45.23685003158 17.0255 0.0051 16.2466 0.0038 15.9335 0.0054
0.0 88.081476 15.964793 3279.922 55.575186709372 18.6429 0.0167 18.1777 0.005 17.9515 0.0023
0.0 88.0905 15.966877 36136.95 48.90912870941 16.1064 0.0043 15.5577 0.0007 15.3327 0.0009
0.0 88.17912 15.969537 87980.976 65.16754277677 15.0652 0.001 14.5807 0.0052 14.3795 0.0055
0.0 88.027473 15.967569 4741.786 53.824553453771 18.7128 0.004 17.8722 0.0054 17.5098 0.0044
0.0 88.184776 15.969194 20223.641 54.413069031843 16.8585 0.0032 16.2734 0.0035 16.0258 0.0067
0.0 88.140802 15.968407 4560.635 49.021004480059 18.2115 0.0051 17.7498 0.0051 17.5544 0.0138
0.0 88.172395 15.970871 43231.386 628.20901062009 15.8582 0.0023 15.3775 0.0027 15.1831 0.003
0.0 88.19749 15.970732 14999.076 45.539342535316 17.2207 0.0048 16.59 0.0039 16.3339 0.0029
0.0 88.21675 15.972069 13680.424 48.815157608589 17.7312 0.0081 16.8467 0.0024 16.4494 0.0022
0.0 88.088628 15.97485 135069.616 924.56160921075 15.4396 0.0024 14.4046 0.0037 13.9055 0.005
0.0 88.119243 15.97286 29529.348 431.75178041355 16.5183 0.0043 15.8485 0.002 15.5494 0.0078
0.0 88.166973 15.972823 22558.34 49.331613924197 16.5427 0.0017 16.071 0.002 15.8646 0.002
0.0 88.127056 15.978166 148422.268 68.524834103394 14.8574 0.0013 14.1262 0.0047 13.895 0.0011
0.0 88.137828 15.971844 3014.642 47.199654764525 19.2684 0.0199 18.4056 0.0032 18.0408 0.0102
0.0 88.201348 15.972693 5126.03 46.264517410437 18.2433 0.0049 17.7216 0.004 17.4837 0.0042
0.0 88.170463 15.973142 7393.375 50.782719397686 17.9617 0.0024 17.3183 0.0046 17.0609 0.0014
0.0 88.107945 15.97359 6555.215 46.601618551736 17.9672 0.009 17.4377 0.0034 17.1901 0.0063
0.0 88.047008 15.973659 5690.286 47.676009025481 19.3418 0.0047 18.0458 0.0049 17.3509 0.003
0.0 88.016315 15.974532 8936.398 110.90320336986 17.5969 0.0017 17.0512 0.0021 16.8267 0.0051
0.0 88.031827 15.974378 4181.133 72.768058956569 18.2967 0.0058 17.8421 0.0041 17.6503 0.0059
